"nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
-0.0442443068246333,-0.0534607424946794,0.00943248129047761,-0.0504854836483613,-0.00781933084397083,0.0592429235515148,NA,0.100401235133468
-0.0147804828870003,-0.0278775818091998,-0.000789238480105731,-0.0267705512686445,-0.013780744294847,-0.00524140409575319,NA,-0.0824829059730521
-0.0169625842599122,-0.0226092411605991,-0.0427997354902712,-0.0078716340825046,-0.0335514970702466,0.0482171179733444,NA,0.00800458531706388
0.000908892207722778,-0.142707679314006,0.0228887825480666,-0.0508252592653077,-0.0197194948358759,0.0687039567723292,NA,0.135938868182162
-0.0354851318765014,-0.0638117997456767,-0.0152479462111549,-0.0324066791014217,0.00629112278211888,-0.0148524608215558,NA,0.14016999552352
-0.040578899059416,-0.0832406246916674,-0.0255049842297246,-0.0330193895121329,0.00832600196972892,-0.0168856612888947,NA,0.111984161048188
-0.024684438231077,-0.076868360420491,-0.0363648300635135,-0.091249830875768,-0.00588158019153431,-0.0122553924877544,NA,-0.0234557069331767
-0.0300028264914903,-0.0897224858526305,-0.00978947090556063,-0.0542579962174538,0.00274678176125606,0.0789450148106193,NA,0.089936067769287
-0.0349263014681259,-0.0866457070639876,-0.0218680587915372,0.00475509209173461,0.00510917512207074,-0.00425825528066331,NA,0.0714461644007584
-0.0410191484831377,-0.0650875023890227,-0.0257362206531504,0.0127726166023509,-0.00403897800748818,0.00494750274503025,NA,-0.00593852580563153
-0.00558999842779667,-0.0587516620168859,-0.0386254185413512,0.00468655823221648,-0.016536064037149,0.0250021576579594,NA,0.079778631840822
-0.0454097159080328,-0.0769942976333535,-0.00967919883380081,-0.0232085694812278,0.00190906765679993,0.0629885082290863,NA,0.117981134519483
-0.045429047626653,-0.0635778402724831,-0.0193283586192694,-0.0339647504040158,0.0205164411276183,-0.00270936233497715,NA,-0.14260699541052
-0.0766743083668772,-0.118253894879397,-0.0230688094781536,0.0072416130054655,0.00179971004560782,0.0392239255908551,NA,0.0168743280781906
-0.0531046659084138,0.00251727692444936,-0.0404423209797126,-0.0454168691813194,-0.0166724426626261,0.0257350647375265,NA,-0.0275654158512597
-0.0285103644878873,-0.090229810338814,0.0179580683260975,-0.0711844805975667,-0.0176150374692376,0.0280371415576582,NA,-0.00832889792765285
0.00226919713698145,-0.0730089982353226,0.0185118696293675,-0.050153234333543,-0.0196940191735138,0.0646974820024365,NA,0.101060950545197
-0.0941521306090709,-0.0882339968082918,-0.00404868879995654,0.0188840392673527,-0.0249359566854517,-0.00786188376525634,NA,-0.0607101814988664
-0.0302211994657391,-0.0631334412446616,0.0245375918000396,-0.0486155164305572,-0.0146374032915434,-0.015664621938539,NA,0.0714700141281687
-0.0532169229262894,-0.0750592491959031,-0.0152356073556351,-0.0321968139197222,-0.0314902167842315,0.0270399269289114,NA,0.117268954423543
0.0242903099426842,-0.152628180435705,-0.0416741250603841,-0.0112604261177796,-0.0207479044556768,0.0604268392256282,NA,0.0167447482859623
0.0049665206828349,-0.100662781800996,-0.0118090448925615,-0.106030500205009,-0.0124555356346995,0.019508845131354,NA,-0.0665718696613092
0.0254346144303986,-0.0960473218154383,0.00712661767707305,-0.0206191619806282,0.00172625186849353,0.0729262664069439,NA,0.0188220293826418
-0.065487671372728,-0.0645180475507734,-0.0105485702787067,0.0183262073410351,-0.0218756714079929,0.00309869370626489,NA,0.0500602444406846
-0.0571978370291612,-0.100467459295782,0.00685574022802868,-0.000417566600786734,-0.00845424988146336,0.0567848356430102,NA,0.0811087926313857
-0.0158289066835528,-0.106820019463914,-0.0320813561838191,0.0283054460080323,0.00933104719825192,0.0179121816881943,NA,0.068281697046604
-0.0195559831336087,-0.0409713592484648,-0.011313726459099,-0.0998528212748731,-0.00274363740900813,-0.0423223360419709,NA,0.104030656252143
-0.0364832915829066,-0.102160971008768,-0.0056115369931264,-0.114960313735199,-0.00854897400485439,0.024721610212295,NA,-0.0492917653897967
-0.0495976870810224,-0.0814965282255222,-0.018765430549401,-0.0121228071470645,0.0211859479411511,0.0309694206375422,NA,-0.00397357617228172
-0.0427839195831373,-0.0303322537457177,-0.0160792079835915,-0.0146786972447346,-0.0236315656015445,-0.025460091233029,NA,0.0783068530895339
-0.0303491152756305,-0.0416245718376076,-0.0342335965856264,-0.00577290108355166,-0.00752664772086324,-0.0158537963980616,NA,0.0346367390129473
-0.053989915193573,-0.157391649419003,-0.0158672497278172,-0.0161726066787239,-0.0191873089738621,-0.000349149047265407,NA,0.0169517866664645
-0.0401053837990617,-0.0960463194143195,-0.0533158025380639,0.0396289283482669,-0.0121799781321804,0.03909426325982,NA,0.105024690295918
0.0597319459195176,-0.103075937636945,-0.0644173156782953,-0.00277519108971447,-0.0395429412652752,-0.0202185092364008,NA,0.0257750931880186
0.0152540017114377,-0.107434964699333,-0.0507223687803552,-0.0213335261331595,-0.0102526160071456,0.0120852359675891,NA,-0.00121210152362744
-0.0602314066608694,-0.0899463980839731,-0.0199408691307303,-0.0744824212507296,-0.00312552017079457,0.0241315663451337,NA,0.097972444014598
-0.0522948847244572,-0.107262708328259,-0.0368531610599434,-0.0108601600159532,-0.032142049173032,0.0362466694843804,NA,0.0095506078189565
-0.0695682676576694,-0.0661812233550968,-0.00854394109807864,-0.0230079869361522,-0.025827076323991,0.0200113618620321,NA,-0.0583198775900861
-0.0351728883758501,-0.0969842246118469,-0.0221196017219423,0.0388430880552973,-0.0328137093735166,0.0491516106390394,NA,0.0567225405800534
-0.0124785350260826,-0.0316252291239857,0.0314776203977591,0.00118829573195367,-0.026948351583943,0.0604841257840569,NA,0.0145132164410248
-0.106817100908893,-0.0830359113862069,-0.0429884921335508,0.00408084728198371,0.00202302200285838,0.0129664515071699,NA,0.00822253564480352
-0.0444421826583558,-0.0697356051349759,-0.0204425763005854,-0.0613128738491813,-0.0052967011512998,0.0800515977927155,NA,0.0317014812252693
-0.0015705837986512,-0.144446865416147,-0.0230995344721994,-0.0184537365052563,-0.0224846654006335,0.0459698255343183,NA,0.0979058282718528
-0.0115868421027169,-0.0607260884595723,-0.0480614913203739,-0.00781723407385954,-0.0220923105435628,0.0602050988624961,NA,0.0289694067157736
