"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
108,-0.00578965101348752,-0.0590164152929026,-0.0357765858391369,-0.0841159508774048,-0.0559416196668884,-0.00405902566165656,0.00706396080207829
109,-0.0274404663584869,-0.0659535870475019,-0.0378547389622224,-0.0731389887351338,-0.0702180599250875,-0.0302562672137754,0.00170453721718505
110,-0.00712564391633339,-0.019275771371741,-0.080518361169421,-0.0272094110534972,-0.0393844877637994,-0.00108221893380735,0.00160211533548314
111,0.0205806790658385,-0.0761576382311237,0.0337069057928994,-0.0683998084419718,-0.111947505088735,0.0285728836227655,0.0229592611089919
112,-0.00209595693317504,-0.0136430502148341,-0.0757388184379754,-0.0569911453551563,-0.0393418115526522,0.013462028059158,0.013411724419597
113,-0.0320632851601171,-0.0516079402485838,-0.0107624421301883,-0.0600374940122044,-0.0879341863056904,-0.026850543299272,-0.025623453529511
114,0.0151177120980651,-0.0198552911409672,-0.0417812476830863,-0.136120915753689,-0.105829470987289,0.0478957368063662,0.0510409360712741
115,-0.0317889328830714,-0.0403219158887323,-0.00898848542142516,0.0193356778827564,-0.0740908114804623,-0.0108381404883343,-0.00961355093291606
116,0.0145042850901418,-0.0455272446030518,-0.0243619487810532,-0.0530058662998338,-0.0709591159038603,0.01052640653426,0.0196717980334582
117,0.00650188337851911,-0.0591987876674417,-0.0201713003734269,-0.0663048964785167,-0.108798764879787,0.0257517874910601,0.022780510876637
118,-0.0335104656016442,-0.0494823345301507,-0.013868709005706,-0.0269258349676762,-0.0527008227311568,-0.0287490238934395,-0.026305688040654
119,-0.0608101174030417,-0.0646252647758571,-0.0319056872557588,-0.0527199007443141,-0.0821950093050123,-0.030355818984876,-0.0249403113617456
120,0.00303778814143627,-0.0474366511018781,-0.0216248125761733,-0.0386932920436393,-0.0901230274622876,0.0323173632955095,0.0196589930950612
121,-0.0124548149107719,-0.00540115504485909,-0.0586987369380036,-0.0701097791512823,-0.0119999219363029,0.00749713175230139,0.00760959814146327
122,-0.00862481874471349,-0.0369118442998715,0.00906209334197122,-0.064004952861595,-0.0168954249441821,-0.00693394570324193,0.00796028864689564
123,0.0094822546978178,-0.0526845381102329,-0.0354104991958766,-0.0387915382468393,-0.082768493943988,0.0327889564804147,0.0431816750609831
124,-0.0457969886024835,-0.0534028540945243,-0.010692074306593,-0.0513590759105151,-0.00149760114836617,0.0108842623116727,-0.0324513458819883
125,0.000392027514434908,-0.0526149341800075,-0.0693528935199092,-0.00850856898771898,-0.107914862776218,-0.00136055517125783,-0.00491115285898366
126,-0.00898278462906332,-0.0657994948941931,-0.0401672200841011,-0.0376343313900538,-0.0625337413472172,-0.00552246116264044,-0.00380522536158668
127,-0.0131339097075075,-0.0625783295233721,0.00766299302920159,0.0082921337018082,-0.0688378836171897,-0.0109770515417867,-0.00490037188286147
128,-0.0428937443669181,-0.0730195237335403,-0.0270260972344966,-0.0211684188827324,-0.0335787140845911,-0.0195030853396898,0.014750368623692
129,-0.00852417778422757,-0.0274422036901869,-0.028734778799708,-0.0169894951010558,-0.0421133975586348,0.00678117851359335,0.0329719201143412
130,0.0021775052817571,-0.0366483819209174,-0.0797228529845219,-0.043263236680191,-0.0472907591456314,0.0393153458434751,0.0227612231635019
131,-0.0206983211914246,-0.0422579232600478,-0.0538808624504521,-0.0339589277478793,-0.0465455659111301,-0.0217220498680281,-0.0278852244504583
132,0.00245146921110328,-0.0342592056107742,-0.0515528522864306,-0.0365394087543965,-0.0518927978813468,0.0180925901494321,0.00955623923416275
133,-0.0480239752174253,-0.0290881117338406,-0.053891646109595,-0.0796756985215188,-0.0547190802008145,-0.00721730564327003,-0.0181175371699049
