"replicate","nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
387,-0.0181619447895343,-0.0862590726818287,-0.0280476138004714,0.00944366304192351,-0.016363785706449,0.00925637376308255,NA,-0.0125214994882026
388,-0.00844864012510696,-0.155919116518269,-0.0493707102539691,-0.0387691068221232,-0.0315258673853495,0.0232205236268603,NA,-0.0980473465253048
389,-0.0155756459577889,-0.100242732089193,-0.0358775929265634,-0.0897343266662717,-0.00682794383146842,0.06131465282942,NA,-0.104007833156227
390,-0.0378661845738706,-0.104457240383405,0.00381217262485069,-0.0545149642530964,-0.0112042707429464,0.0528647416100895,NA,0.0391333553693942
391,-0.0754306883885489,-0.0737315043311679,-0.0372125036057281,-0.0321575466052419,-0.0199218361187779,-0.0288628548295213,NA,0.111373894364267
392,-0.00156845876211126,-0.0564064743862284,-0.0725568335473763,-0.0590475688085181,-0.000423967744550523,0.0667599916817341,NA,0.201667836371095
393,-0.0204288237328908,-0.107249823924968,-0.0555912242760459,0.0359748686992374,-0.0449751436996676,0.0330046571734549,NA,0.0184790156616659
394,0.00715953494084878,-0.0574857293607114,-0.109301384721063,-0.0184904306247444,-0.018179802964965,0.0337491908124864,NA,-0.00398114482420103
395,-0.00091666690941658,-0.0961115664984448,-0.0271943124909081,-0.112225143828356,0.00882031577569142,0.0131756086580609,NA,0.00924927882314847
396,-0.00582249142201124,-0.0937065489137308,-0.00321261763957566,-0.0201029880454731,-0.00175020811603484,0.0486160686316368,NA,-0.0777109752563251
397,0.0196571472955106,-0.0928396738497044,-0.0598714327381095,-0.0175017470089218,-0.0159865668774971,0.084810759007436,NA,0.0542052760549368
398,-0.0302688513941069,-0.0790249694987117,-0.061100026659853,0.0119091623636687,-0.016748210870841,0.067171132085364,NA,0.130157787294955
399,-0.00279740917170831,-0.0993167140896263,-0.0426470791407551,-0.0317476561083425,-0.0314189674368403,-0.0254853904789957,NA,0.125782074830877
400,-0.0460121069113993,-0.0873335163708816,-0.0060707071759739,-0.05193468409266,0.0130350464823749,0.0226164311534972,NA,0.100632601193868
401,-0.0432449022712037,-0.0863983123697251,-0.0365774318419025,-0.0843014714974842,-0.0116157991371954,0.0096675811784131,NA,0.163548629520435
402,-0.0293760248266448,-0.0893295643952127,0.012954780238263,-0.0353531495263277,0.00903008640608193,0.0270595540209092,NA,0.106132606280176
403,-0.0218822730776278,0.0138308168840121,-0.0421592924685269,-0.00836740926997886,-0.00406478554932409,-0.011759239936179,NA,0.0449528351997342
404,-0.040934872511344,-0.118723757278986,0.0182565903841392,-0.104630498937302,-0.0061548139218999,0.0498722488640168,NA,-0.029090530045534
405,0.0227392301567589,-0.0453598698877302,-0.0214413446579,-0.0544584817140822,-0.00168784924491771,-0.0159656821172757,NA,0.0658097295745937
406,-0.0483508421267142,-0.0667935425074564,-0.0235081752831173,-0.0752285962134752,-0.0109546279511611,-0.0310987291379886,NA,0.0898804899347898
407,-0.0218255092466338,-0.13629133883199,-0.00541802050313206,-0.0337556930252221,-0.00908576106052995,0.0258317616160204,NA,-0.076158002153282
408,-0.0666645949190481,-0.0797842405965913,-0.00447746938307456,-0.0821299023901365,-0.0331102435146746,0.0701596224455513,NA,0.0263011512878887
409,-0.0449619627156799,-0.0571330468496195,-0.023825511200638,-0.0514404719096881,-0.0142547264972275,0.0527204407478761,NA,-0.0463005312101537
410,-0.114169094985433,-0.0707311897926136,-0.0475595787536264,-0.11841242790493,-0.0165676577717447,-0.00107825224527558,NA,-0.00344893717894146
411,-0.0338819775916409,-0.121495282046836,-0.0367867304421415,-0.0113827789559439,-0.0409455393503556,-0.0246835271649602,NA,0.057518976969659
412,-0.0162272501971698,-0.098496540697269,-0.0701809667206322,-0.0657879860682986,-0.0150181441580145,-0.000729779556770782,NA,0.0533038121696623
413,-0.0174837560014475,-0.0746002910804446,-0.00711724605277415,-0.0180587369671144,-0.00794675411626759,-0.0782574785816184,NA,0.0307375201572779
414,-0.0178767268020917,-0.100124710249857,-0.0218780902485871,0.0072034180462292,-0.00865253117477401,0.014488148117901,NA,0.0616021698524804
415,-0.0576221390061171,-0.0510615508520935,-0.0396345294954777,-0.0892464020671332,0.0044740210818385,-0.0178296823218791,NA,0.0533349558224299
416,-0.0327770572904124,-0.0776090329992577,-0.0286099550689844,-0.0851054785885904,-0.0097465678449599,-0.0459489501007936,NA,0.0535986643679471
417,-0.046425509663413,-0.0722580608668152,-0.0328700544361699,-0.0748300269054906,-0.0221973231624867,0.0779277991803624,NA,0.0123215538736384
418,-0.0188136766957028,-0.0556905706935512,-0.00496894634800182,-0.127773750284299,-0.0179028712988668,-0.0508792453273881,NA,0.0616702445105646
419,-0.0497208737433473,-0.0738069662767863,-0.025793398427796,-0.0351550341581054,0.00305436887697341,0.0176502480877161,NA,-0.0255735152786886
420,-0.00509662015515923,-0.0656854092344465,-0.00624192112558196,-0.0879637856098785,-0.025525531216116,-0.0180472721481045,NA,-0.0720649177286417
421,-0.0281792040905516,-0.137987855997449,0.00874278216620199,0.0224413644441886,-0.00678227861282406,-0.0101772027375061,NA,0.0573904355476804
422,-0.0461687044455973,-0.108480028668089,-0.00299915768526446,-0.00247343642227255,-0.0189584994114703,0.00967242851017228,NA,0.0136024005458292
423,0.00787011283247296,-0.116832192066139,-0.048508523422508,-0.0480451303705513,-0.0277325458570372,-0.0281634291784383,NA,0.0978933170098746
424,-0.0464284331677988,-0.0979776693356323,-0.0446958829896868,-0.0352245125969684,-0.00722942169987679,-0.00579658102896774,NA,0.0530976625013752
425,-0.00279125381581222,-0.104277113423326,-0.0375660541118894,-0.0163303434008771,-0.00140653422319881,0.0104831824728987,NA,0.0477018987496768
426,-0.0126367082990157,-0.128069102205921,-0.0293871695289509,-0.0302778105485763,-0.0144480414326483,0.0366851754508527,NA,0.0403073945780386
427,-0.0402016977263551,-0.107318292912851,-0.0641236149902178,-0.0589255066694285,-0.00258538648848957,-0.0631645708645767,NA,0.0543084667352191
428,-0.0532805873296318,-0.0494227133090128,-0.050210188810902,-0.0405241915785,-0.00738987435164186,0.0476681024083104,NA,0.148642359898306
429,0.0272938552622815,-0.0824399268121495,-0.026211613763186,-0.00227107522340833,-0.00615922410069085,-0.0261722923405016,NA,0.0558532508638861
430,-0.0821639096414482,-0.0445654914924621,-0.0288562876772089,-0.0278879968944843,0.00728445317775795,0.0119637287831622,NA,0.123254121573445
431,-0.0346445738105074,-0.0961193137634817,-0.0385337935882535,0.0269966644163604,-0.0400257831521865,-0.0877139414679235,NA,0.101536421739556
432,-0.0453462814353552,-0.125085477048641,-0.0234194127427039,-0.0190953398493953,-0.0189471156419049,0.0138453732694871,NA,0.0487090947981636
433,-0.0146022611882245,-0.0988772195644199,-0.0382948615379918,0.0145868310176946,-0.0147280458873976,0.000825769733133835,NA,-0.00119188609527099
434,-0.0318127499243131,-0.0388692069402411,-0.0246021497078484,-0.0540195648291008,0.00945157079279825,-0.0376997165414416,NA,0.061247671115949
435,-0.0532814740836949,-0.118632671458858,-0.0161679493677979,-0.043230128936935,-0.0255453176671248,0.000857273237631295,NA,-0.00367964784846336
436,-0.0828514713074099,-0.0619787117240503,-0.00523794446334858,-0.0847557745489594,-0.0338228656920686,0.00784788264721487,NA,0.109801222586994
437,-0.0297886312805277,-0.0573201302327109,-0.0485466496748627,-0.0723320371852754,-0.0130530932779242,-0.0131403281327175,NA,0.0316354563135377
438,0.0334874207310047,-0.105858854717861,-0.0593725066572091,-0.0705692637310659,-0.0178136794267384,-0.0168022459260395,NA,-0.0110117007212085
439,-0.0610449997211543,-0.106422201534894,0.0150044400777658,-0.0871518372984199,0.0120512534276687,0.001872852555551,NA,0.144809661303265
440,-0.0563858194683882,-0.0828097967794617,-0.0149638238432894,-0.109563725718971,-0.0455320706565072,0.0365626857427706,NA,0.022923592279304
441,-0.0247315858425616,-0.109860421664777,-0.0633186412486242,0.0164643174412482,-0.0257141904979422,-0.0090102624021362,NA,0.0157607516270857
442,-0.078388203666261,-0.115524614447856,-0.0504750625559475,-0.104971185621774,-0.03937469679325,0.0250545524855202,NA,-0.078669122423149
443,-0.00874112007291111,-0.102521694273786,-0.0132112410013217,-0.021152714278012,0.00335950454072589,0.0082689254104511,NA,0.0176436359712421
444,-0.0321904221837667,-0.0832367274521909,0.00972475264481323,-0.00416707681989237,-0.0301901940024093,-0.0185467577084448,NA,-0.0194704983107767
445,-0.026922541227524,-0.0783288397530451,-0.0239170832778009,-0.057704881960557,-0.00129101328859977,0.00603777028429539,NA,0.115176549373326
446,-0.00830123501182065,-0.0501951208598364,-0.0398574330189318,-0.0140654819038634,-0.00440507788156078,0.0483946488790711,NA,-0.0307199120487142
447,-0.102801663985877,-0.107973583067484,0.00516129009866544,-0.159086409927246,0.00440853138957857,0.0486325471070091,NA,0.0634145813437323
448,-0.0439927328899778,-0.112934404225994,-0.00987046325077061,-0.0309428005798529,-0.0137497500622387,-0.0461828373317916,NA,0.0198142646059917
449,0.0134052195422031,-0.0111983723362047,-0.0320709464951405,0.00564630917635858,-0.030669947120673,0.00984743503855584,NA,0.0679351042575891
450,-0.00734647598734586,-0.0480181575275758,-0.0176740219036277,0.0217130146481033,-0.0197964667638717,0.038156846411787,NA,0.0153803495247986
451,-0.0596959889659404,-0.111932526888281,-0.0446529095501857,-0.0143406495934034,-0.033937777259984,0.022619016919427,NA,0.0651331234803664
452,-0.0446181659531441,-0.067942048041935,-0.0584379670805876,-0.00559174566142329,-0.0159768688326999,0.0403517150348114,NA,-0.0777643467012258
453,-0.0506715218696284,-0.100216852703665,-0.0367298204604315,0.01945253755752,-0.00722108056044363,-0.0125522811136641,NA,0.0980672585293629
454,-0.00915885146763479,-0.0641718573524024,-0.00575661249417608,-0.0613344757607855,-0.0167072502074716,-0.0168317389462896,NA,-0.079540297724764
455,-0.0059877084323969,-0.0729870989039144,0.00286194368255037,-0.063231774616612,-0.00643119520102078,0.0180992066614881,NA,0.0620808164184917
456,-0.0320154549510259,-0.0678100087231057,-0.0145421288162221,-0.0167247460842236,-0.0217513784108644,0.0455943450361397,NA,0.18179681967923
457,-0.0631325266984072,-0.124947728964193,-0.00975647074752896,-0.0805524778147608,0.0157086742732093,0.0193780081592014,NA,0.0689227660136442
458,-0.0201985274106252,-0.0696141989688083,-0.0353025824384878,-0.00281103725016169,-0.0466501186664114,0.00431144163906799,NA,0.00352266575609511
459,-0.00804740008758142,-0.117539645727305,-0.0616125790172495,-0.0452473114757214,-0.00444070713260876,-0.0242779792015511,NA,-0.0463305107775644
460,0.00661858271117208,-0.0671535370295144,-0.0564488160295385,-0.0854247673471634,-0.0233867005685832,-0.00956400212866174,NA,0.176539511869228
461,-0.0203280293872259,-0.0618901809798059,-0.0175413999656234,-0.0419464772032446,-0.0110484358310208,0.0376138801468084,NA,-0.0168447579195623
462,-0.0124714256863264,-0.0459652699434687,-0.0293397578208868,-0.0815542342577004,-0.0166675680970133,0.0417549962550512,NA,0.0926548351537509
463,-0.045363023669508,0.0157430001342549,-0.0114567947773903,0.0532500108768232,-0.00419882725778085,-0.0139629424322043,NA,0.0420377518697713
464,-0.0833888476460567,-0.0543889962628029,-0.0160390076879843,-0.0243056348249039,-0.0319520133479787,0.0281546341249709,NA,0.0886389419347564
465,0.0238119506737487,-0.108697729625653,-0.0221702624137894,-0.0167194558536302,-0.000495304762822363,-0.00379514534308634,NA,0.075539273294052
466,-0.0666911294929957,-0.0813080052401151,-0.0128932629416443,-0.0480593030138798,-0.00437890985116151,0.0192880588349497,NA,-0.00588003516501917
467,-0.0476334415289004,-0.0634829697217939,-0.0122375200975766,0.0322951517553801,-0.0309138344385378,0.0862965765101734,NA,-0.0740661543398382
468,-0.0443177682929912,-0.0886940819504558,-0.0370688573740495,-0.05288767549908,-0.0135578002704978,0.0410959026068502,NA,-0.0234242350300481
469,-0.014781547902834,-0.122621440120028,0.00201247333328487,-0.0419808312610825,-0.0440324688726957,0.0493137198579749,NA,-0.00793009264356104
470,-0.0668103241171749,-0.0580846274294334,-0.0373678592426942,-0.108896176510372,-0.0246318494649665,-0.01191955222776,NA,0.0550926991469426
471,-0.0620708132364059,-0.0725790001913298,-0.0318686116603466,0.00662243899145265,-0.00104544778424723,0.00316507049680934,NA,-0.0250030153843389
472,-0.0292940770675041,-0.0567558854294922,0.0433205996599118,-0.0257642745164255,-0.00133671957673727,-0.00746910042553534,NA,0.0719234563125949
473,-0.0575015079480093,-0.136151886143727,-0.00960535545054662,-0.0101111233457401,-0.0167539678378744,0.015806358152234,NA,0.00668075238219057
474,0.00214838471643189,-0.0717153065131184,-0.0120565400033011,-0.0602789423309606,-0.0129466989372051,0.0267261947239579,NA,-0.0337221563883637
475,-0.0584981627958552,-0.0780881927017882,-0.00889163576669862,-0.0623095125397149,0.0208769073132516,0.0167261901830653,NA,-0.0238243878716797
476,-0.000517844766819042,-0.138982347762521,-0.0728389811250731,0.00418996346274672,-0.00407186790900905,0.083119385042554,NA,0.00235589804299147
477,-0.0719395748470043,-0.112642592679667,0.0048528173459747,0.00169109643520921,-0.0196521925607199,0.0354617255447818,NA,-0.013118543213625
478,-0.0534763909679776,-0.105472350539359,-0.0702551257820135,-0.0418809722380494,0.00641344012368576,-0.00310261235656931,NA,0.0665758180973202
479,0.0181979476135273,-0.122903949239507,-0.0753416121984797,-0.00678914589168769,-0.00581380613430951,0.0210447739110179,NA,-0.102603163378247
480,-0.00781664088856363,-0.0463533829904573,-0.0669394934399756,-0.0171720952268751,-0.0194894148244364,0.0417632926839164,NA,-0.00704523209363284
481,-0.0640498079308583,-0.0372717396121592,-0.040653970747473,-0.0475354619849372,-0.00895398214010368,0.00320222669765763,NA,-0.0627641840632117
482,-0.0447432638487856,-0.0676602961296976,-0.0332633240443253,-0.0552850191775958,-0.0174068811714972,-0.033139014110465,NA,0.0647577680011317
483,-0.0397922897592182,-0.0729117977629489,-0.0150575122779571,-0.0617455840607133,0.00472445506769518,0.0146963710326985,NA,-0.057222944943029
484,-0.0363256942323105,-0.131316270853703,-0.0399162202437873,-0.0362241301185384,0.00211092234186037,0.0156487606233852,NA,0.0887606371480866
485,-0.0376385340340399,-0.0631241934492541,-0.0347406851872301,0.0129668688053861,-0.0121998703565372,0.0504484101433213,NA,0.124401428622011
486,-0.019382566944728,-0.134124853932684,-0.0101150719711776,-0.0886178201250767,0.013090368311654,0.0538969428306187,NA,0.0420704334743507
487,-0.0810149289040563,-0.11979843286839,0.0209338825104772,-0.126632153618243,-0.0287117691520105,0.0202113253004288,NA,0.125054413418782
488,-0.00484719830943564,-0.0883916475563991,-0.00758769515378342,-0.0458324328057723,-0.0289048138187804,0.0280047655756153,NA,-0.0236087314282025
489,-0.0336894906059901,-0.0883043008026987,0.0121906691961024,0.0178274205757031,-0.0289487246006873,-0.0603578297692349,NA,0.0191510755487604
490,-0.0179510020869177,-0.0739757744694187,-0.00687114885457323,-0.0524981917664764,-0.0135346033118968,-0.0310423578625804,NA,-0.00797534835030561
491,-0.0687133819559988,-0.130308762955262,-0.0292407803355297,-0.0146796282236326,-0.0175163930766322,0.0550746617234943,NA,0.121989556495304
492,-0.0461017185024956,-0.0470116566365719,-0.00215378720079011,-0.063191343542441,-0.0156713247551355,-0.00927544702361352,NA,-0.0229571560583766
493,-0.0307938161538164,-0.071905098111159,-0.0767606387865474,-0.0471713105289199,-0.0144848326529836,0.0437949854724183,NA,0.0984724058181287
494,0.0105145386670284,-0.0972372994027982,-0.0044467544680524,-0.0295924834935897,-0.0114431289755844,-0.028866436027792,NA,0.0453272946186908
495,-0.0626521473174039,-0.0864647771058957,-0.01652790068413,-0.00670683888961854,-0.00611340689700674,0.0154472652606981,NA,-0.0301636096785923
496,-0.000270689987999118,-0.120167542137283,-0.0223836543934281,-0.0710008343353197,-0.0192260031852832,-0.0755597095865745,NA,-0.0258613341909577
497,-0.0450886888216268,-0.0485958714725742,0.0124290997202543,-0.0395001826634397,-0.0187063295018631,0.0308384101113518,NA,-0.0279513889433138
498,-0.072284103008822,-0.146593538348094,-0.00798660087804974,-0.0804771433337596,-0.0142094641272372,0.0379015476848405,NA,0.0747171457981892
499,0.00749782245558045,-0.0919586395840479,-0.0413841719176612,-0.0574663905692463,-0.0100877360266146,0.020870093158657,NA,0.000653080181799381
500,-0.0491141013238581,-0.13708471106725,0.00403317923971412,-0.0038246784926021,-0.00908898085481168,-0.00856603389548077,NA,0.0446995191104269
501,-0.0557302431461501,-0.0787645809327959,0.00347246741319943,0.044688078462338,-0.0268352989213448,0.0652733950712461,NA,0.0832642216951103
502,-0.105328790275405,-0.0915177020586735,-0.00408029828682679,0.00686094897666861,-0.0120505326267862,0.00570971442983959,NA,0.052493043652304
503,-0.0571851803303597,-0.102962229581458,-0.0177500558566811,-0.0193311268115608,-0.0157849062152386,-0.0175256016706841,NA,0.0783244732470699
504,-0.0703736246259402,-0.0107206303031868,-0.026054925986075,-0.0807930930711321,-0.0230392902945492,0.0422457345746771,NA,0.127734245244021
505,-0.042687113294521,-0.0477423248221032,-0.0178056159193066,-0.0425871946927214,-0.0199621917636157,0.00125436629229275,NA,-0.131300880015835
506,-0.0102539700309685,-0.0851275247024121,-0.0369795944898378,-0.052856476561861,-0.016951776651708,-0.0238092597251697,NA,-0.00737987341136326
507,0.0362129059855141,-0.096827279927272,-0.0367568877040608,0.00845370952757107,-0.00210829612013781,0.0653436309251138,NA,0.0876088539531453
508,0.0114413081060782,-0.078583869524284,-0.0397381821263876,0.0111961985871443,-0.0141520089827378,0.032504388689602,NA,0.0256003278793356
509,0.0245567217531544,-0.0625509600555696,0.00487140489494194,-0.0574190408946299,-0.0173663645186712,-0.00407151028014927,NA,-0.00289331366660356
510,-0.055086044880942,-0.051757128937198,-0.0309453733879808,-0.0654774444503827,0.0282953421010664,0.0124371792417135,NA,-0.00612699456983756
511,-0.0675187642517306,-0.0580243672270608,-0.0552809209416071,-0.0257910067619232,-0.037670186400043,0.0170444083505399,NA,0.049431762311945
512,-0.0191794328747885,-0.0894758165162326,-0.01303765348741,-0.0166603681599009,0.00880656752766881,-0.0252702789709143,NA,0.0532276370833399
513,-0.0413425092064315,-0.0619445207398707,-0.0323021608600927,-0.0360551101932791,-0.0313693324279796,0.017924626324163,NA,-0.0393728012615291
514,-0.0480620921696435,-0.0864515769342191,-0.00501290495243376,-0.0618507706754881,-0.0246311072560991,0.0162103697359807,NA,0.0774740085179816
515,-0.0306644065860027,-0.0756949163594242,-0.0194213262756007,-0.0864399930884422,-0.0237017360297075,0.0593385331885636,NA,0.0237462623120016
516,-0.106966817558189,-0.0460361308426481,0.0078270177720637,-0.0459686019935855,-0.020500920815831,0.0310067829299184,NA,0.061373368758537
517,-0.00291752765447015,-0.0885653715806801,-0.05608999830821,-0.0676493000861765,-0.0251525289317699,0.00818062317940257,NA,0.102588689847436
518,-0.0311110323517962,-0.0564213333359224,0.00167935191303648,-0.000180851941493199,-0.00936515719103647,0.0252146801847596,NA,0.116626368048465
519,-0.0647065952793526,-0.108932190464627,-0.0227197780247871,0.057916803606982,-0.0287374877464835,-0.0174024161877444,NA,0.108233725438724
520,0.0224505161055533,-0.0948797535468314,0.0147878797057971,-0.0221115768788591,-0.00812747420728505,0.0381284306911568,NA,0.00793114494150499
521,-0.0140485703304237,-0.019328320832079,-0.0496816155725401,-0.00283894526312933,0.0195808012195353,0.0315600864420955,NA,0.0123494799673895
522,-0.0358190890850107,-0.0657503098954442,0.0238310488202392,0.00313381932312395,-0.00783889782565418,-0.0157943974401153,NA,0.0805784450158776
523,-0.0560618972570803,-0.0643198342522534,-0.0181526846699137,-0.0787801667610631,-0.00461091882319481,-0.00857795833100189,NA,-0.00861071378648587
524,0.0300106462980941,-0.131284455330739,-0.0544172512703959,-0.106727466854335,-0.00152163298327316,0.0323695481127594,NA,-0.0687020846545937
525,-0.0099323491303413,-0.0927293187532013,-0.0270548792358495,-0.0942043355517807,-0.00932466421026207,0.0409255442022815,NA,0.123410504672744
526,-0.0623729949563745,-0.121988526770665,-0.0451230274450524,-0.0570089992500318,-0.0322730412677153,0.0730344117871138,NA,0.142686448490267
527,-0.0212108649435006,-0.0693164086929307,-0.0325405061789892,-0.0668400376347006,-0.028660326195752,-0.0189511212084513,NA,0.0877631911940418
528,-0.018453283512065,-0.0249877219326768,-0.0243487429934567,-0.045632480667427,-0.0272777768389361,-0.0363105449661385,NA,-0.00998585048231715
529,0.0134788776372851,-0.0967853654166222,-0.00754694218553115,-0.0298610645194808,0.00129938301499522,0.00624040306504858,NA,0.0426875281169038
530,-0.0414296356527049,-0.1105279874962,0.0200877066433754,-0.0777085786995204,0.00469983301507736,-0.0285622249313079,NA,0.05144573360104
531,-0.0897038421800126,-0.120700889109361,0.0566334787059305,-0.0252855114268596,-0.0191743162135293,0.0402821408529674,NA,0.0210268549576124
532,-0.0363078936142218,-0.0653359048705452,-0.0101645329971482,0.0131402947164287,-0.0243633630427902,0.0370287976738004,NA,0.034225671638925
533,-0.0177281259888849,-0.0551221088377744,-0.0373190724126456,-0.0135705019278055,-0.000203035418633681,0.0116815782896336,NA,0.0378593121832824
534,-0.0659625053656498,-0.158254521025512,0.00887972973738707,-0.0473179733675689,-0.00960957803939317,0.0400847323378451,NA,0.136271278755493
535,0.0108881458361109,-0.112441704472723,-0.0471178937444047,-0.0141789629813805,-0.0109327356088331,-0.0183128186813107,NA,0.00136530583585326
536,-0.0349740739774745,-0.0698116698357265,-0.013723598322952,-0.167779600951433,-0.0146717942654821,-0.0208097845909803,NA,0.070090325581954
537,-0.04206702728585,-0.105368636377462,-0.00276422277178889,0.0197536198567986,-0.0340364593057534,0.0486122599661496,NA,-0.0357383338483071
538,-0.0194126354866641,-0.0803265867300214,9.93106183076742e-05,-0.0062053474287771,-0.0263534882270874,-0.0249132076815292,NA,0.00293238847552152
539,-0.0324793334756807,-0.0906294139475273,-0.0274401858262324,-0.0582626857930859,-0.0213338248592189,0.0291627863516528,NA,0.0314704914969257
540,-0.0265994194567754,-0.125487605334106,-0.0436876184453423,-0.0252740627037884,-0.029124834903398,-0.0435806300862532,NA,-0.0533452221285389
541,-0.0769882610253111,-0.0797159077037253,0.00523513912162096,-0.116838914998904,-0.0358984313194619,0.00423067876967009,NA,0.0411469680491858
542,-0.0267613497724176,-0.0385330232326606,-0.0297671255846426,0.00152863891925847,-0.0263008783563457,0.0293115526548989,NA,0.0675085129547516
543,-0.0404235836199427,-0.0480303485865555,-0.0472582904213396,-0.00230313906401375,-0.0197789791077799,0.0163075730077114,NA,0.0366990727087782
544,-0.0600729658241472,-0.0753257468625614,-0.0121257912666059,-0.0302935870386813,-0.024610548810532,0.0209172201550007,NA,0.0235259444301008
545,-0.0421353664265591,-0.0824086233756421,-0.0146394065661553,0.0278613253984238,-0.00346815955288052,0.0179872329478766,NA,0.0842800313811673
546,-0.0695910262146411,-0.102579367369435,0.00630740304293652,-0.0290150415510387,-0.00407124447766203,-0.00762267841318777,NA,0.0429860002836397
547,-0.027459199487009,-0.0579166815854967,-0.0244234409343903,-0.054481938039855,-0.0158763711682144,0.0280925117144585,NA,-0.00730341759019493
548,-0.0717048423987045,-0.0625186730941761,-0.00419065354248102,-0.0933139994958092,-0.0167426115238124,0.00355441136994622,NA,0.0529979065891643
549,-0.034220645001485,-0.0760254764266919,-0.0555552970760906,-0.0229307702439055,-0.0321968862126827,-0.0511039501043723,NA,0.0506764579899915
550,-0.0207132040208639,-0.108026544171076,-0.0336111378196934,0.0207877457071474,-0.00625249305705459,0.0462088703344975,NA,0.0768772336166898
551,-0.00947252789026409,-0.110302414608664,-0.0531216924805944,-0.0360895247201013,-0.0268072747411194,-0.0317634147623911,NA,0.0403749158494134
552,-0.0468805981161906,-0.0645246153661361,-0.00802148457826275,0.00342640938001071,-0.0112998636783433,0.0228808536209195,NA,0.0545107741701427
553,0.00824104361671107,-0.0895851812454121,-0.0335727813791759,-0.0966531703495374,-0.0342337776038614,0.0264370919080563,NA,-0.108531423838409
554,-0.00530184899945627,-0.0744209415862627,-0.0470620279271014,-0.0762793222464799,-0.036808866233465,0.0304087620001474,NA,0.0408142465866327
555,-0.0455146182454078,-0.101365698194665,-0.0244894882038011,-0.0302299356257614,-0.0153163917597315,0.0717897591624781,NA,0.0990946085199386
556,-0.0315576893369755,-0.0642858204817669,-0.0342010691030376,-0.033911980989294,-0.0033524323651999,0.0259860876502176,NA,0.000106310537232257
557,-0.0420256873124258,-0.0853604825417488,0.00402006365656003,-0.0240242935725367,-0.0469460502656318,0.0336868720433338,NA,0.143258978126124
558,-0.0584379454836215,-0.13234106538103,-0.0407756506435296,-0.0341988821691577,-0.00408549909677196,-0.0142576585924545,NA,0.0196120135256901
559,-0.0161736609778885,-0.126613344514744,-0.0598682951314275,-0.114745395280178,0.002895710118129,-0.00387811699441734,NA,-0.0646383749469524
560,-0.0515742983324023,-0.0930308376953327,-0.0190265689781192,-0.0565129501987302,-0.00515574249140927,-0.0308539594660865,NA,0.0159829531969548
561,-0.0749029759436103,-0.0525506094383805,-0.00314928037453105,-0.0089747548692467,0.00680844514151877,-0.0121484295350985,NA,0.0663309613385038
562,-0.0544262090763101,-0.0948083362619287,-0.0402242001121065,-0.0179534839231996,-0.0109256772908449,0.0271481725039563,NA,0.0329102852593987
563,-0.0759869810435399,-0.0826826430921306,-0.0289667265003148,-0.0785452675040863,-0.005743208307797,-0.0190761051687021,NA,0.110585361954891
564,-0.0936929737358199,-0.0938600358329764,-0.0114261677588996,-0.0234077883351774,-0.00389481866469073,-0.0208731237654212,NA,0.0115733650717146
565,-0.0519474776486349,-0.0930697984064258,0.0191178313929114,0.0554783125947686,-0.0390021391385155,0.0442578460371104,NA,0.116825814720288
566,-0.0641207904796851,-0.0718276531741841,-0.0603775515471684,0.00209860910610804,-0.00741248415864095,0.000486110203940238,NA,-0.00523172836743951
567,-0.0362159203188999,-0.092907177178705,-0.0554855100526412,-0.00745422601313972,-0.00982704679823402,-0.0134239928919932,NA,0.167449234505717
568,-0.0307102799992992,-0.123004277506345,-0.0331621688854544,-0.0148560914904477,-0.0120455970784638,0.0132784704072337,NA,-9.6214240780601e-05
569,-0.0480709775796354,-0.0699977860071891,-0.0656019486483998,-0.0112643211588676,-0.00822044037540574,0.0320132671930252,NA,0.00975874396042059
570,-0.0346288417898989,-0.0768975552779794,0.00743375656167705,-0.07629526917597,-0.0130471791640332,-0.0409419610040642,NA,-0.0609110942893906
571,-0.0212112270224488,-0.0875996101890515,0.00554413502805531,-0.0115882560957823,0.00716173952047162,0.0045277506620959,NA,-0.00719061434760987
572,-0.0561942067893961,-0.0364874913889867,0.00778594335603926,-0.0106831330242237,-0.00485180811263716,0.00538772913661201,NA,0.144957888626494
573,-0.0428227681737215,-0.11027631289614,-0.0715141723667052,-0.0292145254546248,0.0271726459448688,0.0614720205544717,NA,0.0592932013741872
574,-0.0066772002549766,-0.0994901591542904,-0.032965209477821,-0.0288848290489697,-0.00210655037666643,-0.0233011466908968,NA,0.0300500954220393
575,-0.0293116364945455,-0.0880628282201451,-0.025980824994792,0.00469201629430965,0.0068567111969955,-0.050951257067185,NA,0.127583606230564
576,-0.00619314379914435,-0.0454214438189735,-0.0116721844704567,-0.0591594565091755,0.010385049127619,-0.0371142732614823,NA,0.0596324446123566
577,0.0209241521326665,-0.0761977620732929,-0.0171482094475735,-0.00392416709403814,-0.0330017433254417,0.0528365108232067,NA,0.0700534538370181
578,-0.0298484430282349,-0.0886657779862826,-0.0187834708923162,-0.112477370657504,-0.00617726991600576,0.0752740230225665,NA,0.158053053708035
579,0.0534086192488693,-0.103616759402061,-0.0488797285450957,0.00687911494737586,0.0275652461791908,-0.0523128606618497,NA,-0.0624992194729998
