"L3_Q1","L3_Q2","L3_Q3","L3_Q4","L3_Q5","L3_bottom_decile","L3_risk_lt_5pct","L6_Q1","L6_Q2","L6_Q3","L6_Q4","L6_Q5","L6_bottom_decile","L6_risk_lt_5pct","L12_Q1","L12_Q2","L12_Q3","L12_Q4","L12_Q5","L12_bottom_decile","L12_risk_lt_5pct"
-0.0153835719793909,-0.0573075712639811,0.0203897977085436,-0.00451887996512393,-0.0901340943428066,0.00914700569607781,-0.00406155763939113,-0.0169229253278301,-0.038232563117278,0.0137269870718163,-0.0266875960018489,-0.0687921627646171,0.00469209893838399,0.00376154425288781,0.00165593494641099,-0.0863299976035898,-0.0190456654927457,-0.0307432836128252,-0.0932360241942934,0.0243959315296969,0.0470847676758487
-0.0190563725840982,-0.0418607423233524,0.027978045703183,-0.0370137353437889,-0.0477416059104954,-0.0264294481369466,-0.0257419834666646,-0.0246028954713162,-0.0495403854601691,-0.021669155290363,-0.0169236774678684,-0.0733127584263986,-0.0177459313336479,-0.00444648473647147,-0.013293847294657,-0.00185613777332741,-0.00535175121573603,-0.0468190384617049,-0.0340598349633607,0.0110433899047286,0.0143250735067864
0.0118895882285198,-0.0358795775800165,0.00116991610781542,-0.0235888629029406,-0.0439493371832463,0.0399794295978921,0.0335784241857939,0.00914940283323717,-0.0844578754399126,0.00913290018682361,0.0258094170339071,-0.0403516663023248,0.000362682568793578,-0.00459088138714815,-0.0405503637634641,-0.0409079043939207,0.00915001467785904,-0.0263062259847855,-0.00487108805105468,-0.0255413242493465,-0.0240474342243017
-0.0199994157914151,-0.0553060796802914,-0.0168572680572674,-0.0422609265505432,-0.0165110302407409,0.0151585058929149,0.0135404580086324,0.00601596503321732,-0.0498373571269401,0.00124515158379564,-0.00710022596685861,-0.00554713431804221,0.0566991028979068,0.0443358833662612,-0.0307386041090381,-0.00933416912544255,0.0233549518721532,0.0183799160361365,-0.0422670514086544,0.0242428432443643,0.0213931044337481
-0.0280384748481558,-0.0141591715914547,-0.0252523543503952,-0.0396425241492186,-0.0758985606503165,-0.0207779684332941,-0.0170382850038361,-0.00103607567775062,-0.0635566241083505,0.0143730981654193,-0.0425153700463875,-0.0319151234623423,0.0121945410155358,0.0224944386249584,0.00699576122974519,-0.0456606485842117,-0.0460464339387439,-0.0050373796557078,-0.0304862800625252,0.0162754221339061,0.0307629442413106
0.00139503786982399,-0.0344596313256374,0.0202865103985755,0.00747322297618858,-0.0501144441084157,0.0341266043543654,0.0209604962999823,-0.00856949635583236,0.0105188686774533,-0.0253486622573769,-0.0612500135851325,-0.0406671206934053,0.0269240356457939,0.0229604939793843,-0.0427725900625653,-0.0412925248425824,0.0203595337009206,-0.0240194054301922,-0.0207584003659204,-0.0399855725419798,-0.0437289130305822
0.00552705177854916,-0.053704260326104,0.0223817918139728,-0.0136929180314819,-0.0378387770793071,0.0165638983137112,-0.00767420173057055,-0.0298285395968569,-0.0304334863959888,-0.0393505045441609,-0.0487575313820435,-0.00272104930866301,-0.00912378821534784,0.0300152395621172,-0.0106662724576092,-0.0370419140673804,-0.00153822161959152,-0.0261674321889668,-0.103519452888548,0.0278709195069329,0.0163038622402592
0.00338286864274159,0.000851567501408329,0.00993075068754143,-0.0431269747624022,-0.0928518325723583,-0.0139395699831376,0.00193486671960801,-0.0193545537487614,-0.0102593380691733,-0.0253970672852794,-0.0250176367409987,-0.0494772388537914,0.00384861026041364,0.00493687615779836,0.00588468047871195,-0.0262914384998664,-0.0532560274793975,-0.0261854374950037,-0.0604729079391002,0.0050722731183846,-0.0490335088070239
0.0266189172160917,-0.0538212508161441,-0.0524656329069469,-0.020063090994547,-0.0920538592159048,0.0406713647503746,0.0474123812836595,-0.012044614464377,-0.0259520194479856,-0.0384548188213125,-0.0276821430208297,-0.0428649144393087,0.00607005826350075,0.00471209448578866,-0.0110060897549439,-0.0100782470802233,-0.0173979823122896,-0.0412507252572488,-0.0282337409464607,0.00760419006235766,0.0139469888963849
-0.0110562533695265,-0.00318596270166158,-0.0081505870517509,-0.0240434806034272,-0.00589441802345714,0.0149389693760614,0.00570358689033024,-0.00578750518785692,-0.0433349340573694,-0.0056755907772595,-0.0390326281479427,-0.0730057224660001,0.0186117168598335,0.0162159698392451,-0.0202434846709715,-0.0490876932712556,-0.0102400655791082,-0.0354984270307693,0.0120992043080839,0.0191498810263434,0.0172629575592393
