"replicate","cancer_Q1","cancer_Q2","cancer_Q3","cancer_Q4","cancer_Q5","cancer_bottom_decile","cancer_risk_lt_5pct","other_Q1","other_Q2","other_Q3","other_Q4","other_Q5","other_bottom_decile","other_risk_lt_5pct"
496,0.0126622496186422,-0.0554241484376977,-0.0185364787518698,-0.0431292500371353,-0.0282420901515758,-0.00130007684052441,0.00198967257148816,-0.0482626735848902,-0.0313185639082257,-0.0596875986743035,0.00179701559464815,0.0068236847577965,-0.0113219676983574,-0.0454390403939024
497,-0.014963239341649,-0.00889914854901487,-0.052581788030546,0.0125134961818567,-0.0778753379782726,-0.0223301162205311,0.00426551455771087,-0.0410438464475739,-0.0210329397526217,-0.0321241045537414,-0.0759014888315922,-0.00501352922176523,-0.0233571829512215,-0.0273473741892843
498,-0.00802799260709357,-0.0235153722593463,-0.0427960525244508,-0.0564695130816522,-0.0394329321866306,0.00783616156152721,-0.00158974385045117,-0.0596906047845254,-0.0185338376641595,-0.029069253756373,-0.0409563169193138,-0.00155956141298623,-0.00285061583935983,-0.00127099494172296
499,0.0219430906415717,-0.017261246134616,-0.0164546179866308,-0.0314549850602117,-0.058080814060226,0.0148693092774473,-0.00182058664233431,-0.0144937509539403,-0.03182493411646,-0.0748885445848594,-0.0778261353541458,0.00496296155880134,-0.025267267179113,-0.00284224707229228
500,-0.0124395886165736,-0.0170818438867808,0.0000108943358023417,-0.101164730715805,-0.0227719770643715,-0.00664131417171246,-0.00483446819537289,-0.052056605435682,-0.0405806447948744,-0.0788126284703069,-0.0310722177554498,-0.00884287217503714,-0.0510500408314446,-0.0217291808479786
501,-0.0185518370389954,-0.0394358187420145,0.02115980394115,-0.0226962585936472,-0.089583179273994,0.0162660771964508,0.0242721578773087,-0.0144020930223652,-0.0293713040188601,-0.0611742586567233,-0.0463351779255629,0.023881196181134,-0.00665010947333361,0.0058184775979054
502,-0.0323232145997389,-0.00649261581948507,-0.0794628486485147,-0.0413206342416709,-0.0393605148193746,-0.0100798743989357,0.0502506828419325,-0.0305870179911682,-0.00649664055698387,-0.00907344954859204,-0.070299755637752,0.00187757749516548,-0.0325484380512147,-0.0335912353713262
503,-0.0202312538893413,-0.0244983959101406,0.0196516965682967,-0.0168615958331672,-0.0576991921526828,0.0219714843518065,0.00849868565885951,-0.0411313792075831,-0.0184957439227289,-0.0557829588987785,-0.0326227226785777,0.00376762363016875,-0.001692898669023,-0.0372395592806188
504,-0.0275847530531351,0.0341040607614926,-0.00197464594144356,-0.0429969762235888,-0.0217019508756556,0.00268735913630184,0.0090216969972959,-0.0581902995436618,-0.0213073224977641,-0.0264001612473959,-0.0774495274124164,-0.00879432713965164,-0.028280301081912,-0.0227671079361748
505,-0.029148805863575,-0.0366679175569066,-0.0430652997561946,-0.0234692980651711,-0.024910041254541,-0.0287108066055116,-0.0251813337027025,-0.00428794174986148,-0.0153210814144819,-0.0337328209645005,-0.024073725876631,0.0218081097559103,0.0254220037831214,0.030926554981828
506,0.0135045003211257,-0.0135001698669081,-0.0652483343935913,-0.0734544224904023,-0.00919456741100033,0.0163883475049764,0.018131497514842,-0.0201975277812679,-0.0554562527953005,-0.0104127470904201,-0.0129763050244072,-0.0196982757564216,-0.0252174963067433,-0.0125726624819444
507,0.0150912900194439,0.00338306920976804,-0.0579804129886679,-0.0636231717164698,-0.0716584365806543,0.0277166848685861,0.0156112678177536,-0.0348853944077598,-0.0221368410076442,-0.0375483657210971,-0.0525899473381912,0.0115482482151603,0.021500945263947,0.00219792376531965
508,-0.014951351669784,-0.0430671191320114,0.0205761533195753,-0.0229391000073978,-0.0879073546371341,0.00356591885826091,0.0162764588136246,-0.0821809157101735,-0.0121214101337304,-0.0498840557120755,-0.0497313467373216,0.0115232214017663,-0.0482236534867761,-0.0535655520495948
509,-0.000473933467599531,-0.0566341093492122,-0.00775888605005526,0.00553697433728662,-0.0795946955408687,-0.012480189826027,-0.00775304640160587,-0.0173215259135261,-0.0257397917717346,-0.0422106135705852,-0.0367946149161307,0.0125118408695349,-0.0125904939511585,-0.0155652357651038
510,-0.02074823320964,-0.0157610980325003,0.0223861875823225,-0.0648113468708251,-0.101216138264737,-0.00154841108204702,-0.00661654981593283,0.00746055153608133,-0.0230226003447778,-0.0425252404257438,-0.0576419122987353,0.0182001172794863,-0.00848843701913921,-0.00368150849206306
511,-0.00676304297576234,-0.0640519082196506,-0.00899275456831948,-0.0178351169920775,-0.0865243015207369,0.0105823524822284,0.0123857953222113,-0.028843790433592,-0.0515490279963318,-0.0297240585215131,-0.0449987973330454,0.0109367372341395,-0.00857968229468223,-0.00328678109966087
512,0.00298190390400521,-0.030045011458056,-0.0629763995460989,-0.0479620228605664,-0.0614115056837554,0.0383315955933479,0.033899304607894,-0.0285486382075841,-0.0497638085122406,-0.0586811073373044,-0.0287996932646376,-0.0257316921601658,-0.0199162111087503,-0.020614714827711
513,-0.0161924968837316,0.00367443930156963,-0.0301686167196654,-0.0514145807371763,-0.0562929588815184,-0.0139625670091691,-0.00942125030184171,-0.0516953847677826,-0.0492000890411494,-0.061701907082278,-0.0550156779374982,-0.049392162326158,-0.0201607330666346,-0.0354303826871949
514,0.0128458924709674,-0.0315712309438777,-0.00136818127698754,-0.0153381435133689,-0.0222575855817225,0.00618492505022751,0.0315939956667426,-0.0524786430931444,-0.0309835744422713,-0.0258171929327045,-0.0897949952929309,0.0143745371536064,-0.0611644292534342,0.00383640913900647
515,-0.0198426982331492,-0.0268034732085498,-0.0160392511526909,-0.0611295134089345,-0.0366094603790529,0.00922336042016771,-0.00367982124605185,-0.0406919364866622,-0.0151981235602501,-0.0356265960215576,-0.0530240743930629,0.0205583999363062,-0.0397649069805323,-0.0406923270753459
516,0.0112523469395815,-0.035513519234889,-0.0042463087275203,-0.0345180921315135,-0.055257291039214,0.0339434650597352,0.0254601928783543,-0.0269897656478907,-0.0226865693215316,-0.0602494185299116,-0.0192762010893239,-0.0115818691200384,0.00501332299605756,-0.00589764425435624
517,0.00703142329735818,-0.0693485740096889,0.00797044556262655,0.0102324280205104,-0.0776617404649743,0.0451993110471684,0.0196692776280367,-0.0590689999102584,-0.0210611458011638,-0.0533994500300898,-0.0213575229269403,-0.0231177940576291,-0.000569302545464584,0.0121279356657915
518,0.00844370604540863,-0.0368473484009732,-0.0096780285149374,-0.00332642250617865,-0.0894088113651327,-0.0116893572742295,0.00130545678514693,-0.0392029230998968,0.00921366731790813,-0.047049590687932,-0.0621927726604773,0.0400798673804705,-0.00807526604559974,-0.0445122703982369
519,-0.00714793017673167,-0.0400117907361792,-0.0113553748752285,-0.0290684480665038,-0.0571435343786706,0.00780643031255053,0.0276641166220899,-0.0439708474501514,0.00117056476302099,-0.0384221773601361,-0.0664803559325945,0.0185458179700761,-0.0532562185854157,-0.0684921760333622
520,-0.0158904741038368,0.00866710848066279,0.0285487487762295,-0.0587695906001019,-0.118994172706684,-0.0265085006410908,-0.0236699088137551,-0.044077969658739,-0.0314387117732676,-0.0427101706323474,-0.0304735691507827,0.00964528970655834,-0.0409251005449513,-0.0347113405024526
521,0.0151560722906092,-0.031208272326261,0.0309675555028076,-0.0204529976905395,-0.0292160314558024,0.0173219397825243,0.0175581735096117,-0.00754730618575192,0.00161610577918354,-0.0460680780986876,-0.0193497344915023,-0.0308884141317815,0.0290183067696754,0.0311117686139313
522,-0.014098806292279,-0.0230442786515713,-0.0418459401571883,-0.0234452775061274,-0.0549895167061484,0.00565982593236471,0.02544214894941,-0.0352837737596067,-0.0249963458454452,-0.0298253115768617,-0.0236980895600737,0.0110231188041614,-0.0261775104799607,-0.0135033621899217
523,-0.0152039763841772,-0.0897762755895605,0.0115521430316615,-0.00991336914472968,0.0210162344787186,0.00815477658664366,0.00794110526662307,-0.00325043678204034,-0.0427598597710223,-0.0361089180484318,-0.0646421603626168,-0.0233553237803312,-0.00193741905331575,-0.0039783842770541
524,0.00711616994747467,-0.0200063851255865,-0.0110066740489263,-0.0508026545365373,0.00294269004883962,-0.0112931441148657,0.00708462809254533,-0.0307108208099261,-0.0146735421466671,-0.0902204586557022,-0.0171298564707517,0.00437997895660397,-0.0128375486935021,-0.0313085061101877
525,0.0273140559265408,-0.0333611803694897,-0.0280230489220087,0.035593046464075,-0.0485263048532331,0.0476836356074205,0.0369983447146842,-0.0179381620967072,-0.00102455231264584,-0.0312338847176748,-0.0818214340844079,-0.0293960629640382,0.0182069626170463,0.0119879766732746
526,-0.0252574530756251,0.00793409250485917,0.00485631808430281,-0.0629760845381895,-0.0387929237381381,-0.017865628293864,-0.00594519439424217,-0.0427023873040522,0.00386484040582745,-0.0558435146201627,-0.0376556629538119,0.018132912962784,-0.00725617966952429,-0.0188292084157268
527,-0.018654365753946,-0.00195522802901475,-0.00254646295173339,-0.0189237673199154,-0.0460477617035316,-0.000697212432064581,-0.00175834698204468,-0.00976531424771415,-0.0143776770988787,-0.0522578711868183,-0.0482332714640502,-0.0139382068280558,-0.0112528549028183,-0.0239745499379721
528,-0.028269978069644,-0.0188073305527396,-0.0500735470404914,-0.0669329094773529,-0.0527135883815696,-0.0126602985764718,-0.0138931868691104,-0.0314475593495924,-0.0138017836383926,-0.0258831693215374,-0.0553666760412054,0.00613384537506156,-0.0045570949018327,-0.00344643826567952
529,0.0182828012081255,-0.048969239162544,-0.045019577030624,-0.0352641961548557,-0.00982226279438686,0.0435059353507449,0.0491992855088182,-0.0650927573295805,-0.0428394780821043,-0.056810100536649,-0.017315303578384,0.0230198226384253,0.00552348738734906,-0.000390983759978453
530,-0.0248715011679437,-0.0296130555700321,-0.0250576160085359,0.0225446272954695,-0.0343189594529317,0.00907920622364496,-0.0193244203359317,-0.0687353283242331,0.00739673226761171,-0.0431249558238352,-0.0247059505308794,0.00280880503444554,-0.0327618481282694,-0.0203135069976279
531,0.0191145464632907,-0.044322272682439,-0.0339458587388812,-0.0102500736935959,-0.0679445616840283,0.0503168814348682,0.038969861274514,-0.0368198857510849,-0.0226474300770986,-0.0709122176541501,-0.0541388814751298,0.00955158735152138,-0.0349188846028115,-0.0386472961915711
532,0.00455100354174937,-0.0476334249509689,0.00472957879816613,-0.0721145641144456,-0.040659723656057,0.0382680568291531,0.049929069810421,-0.0439382285878074,-0.00429831322509554,-0.0354456654944276,-0.0564294333433528,-0.0167226812493162,-0.0205920111572003,-0.0217518112584913
533,0.00240660668545675,-0.0235735073497884,-0.00838987873667535,-0.0282393667482846,-0.027147738845245,0.012380075963316,0.00959295025455591,-0.0595885617132615,-0.0435285968872469,-0.0306214227790291,-0.0678722599001703,0.00640679182405501,-0.0274390793404312,-0.0459265866194372
534,0.0204232975778325,-0.042184592265131,-0.0231231005361496,-0.0141693428329261,-0.0367148645939281,0.0232634108756695,0.017541329043329,-0.0430373335171834,-0.031593771010662,-0.0293820605723235,-0.0380245542219077,0.0068941309900845,-0.0264342761617826,-0.0310760826211303
535,-0.0137505203197576,-0.0299418456421748,-0.0467356370681227,-0.0434608020085196,-0.0694801084759374,0.00992720502374579,0.0139640310414428,-0.0323336768073677,-0.0443148517053465,-0.0096402969934815,-0.0234012988052556,-0.00398513536545651,-0.0149888692622762,-0.0116841951490811
536,-0.0010858792384841,-0.0310207992307028,-0.00611457507853108,-0.09021183980964,-0.0522091542106926,0.033469242138582,0.0363540784937745,-0.0324276712953641,-0.0203404414411821,-0.0490273091482873,-0.0641718963308259,-0.00972314520473413,-0.00114263871691621,-0.0143599033623199
537,-0.00666203361964596,-0.0141090551935061,-0.00716917478564794,-0.00734778883211529,-0.000392608486644241,-0.0183151334242215,-0.0204725421608348,-0.0454084542168714,-0.0414163474995778,-0.0449258389234135,-0.0181676987905718,0.024979288483199,-0.00929206455747819,-0.00897022002150041
538,0.0137295198406828,-0.0748377703287182,-0.0183743517503641,-0.0413726119659606,-0.064259511653639,0.025609239971592,0.0171991257199312,-0.055817410958865,-0.0288406216750904,-0.031218368614852,-0.0740504690000634,0.0120395908931088,-0.054066617151665,-0.0348405998829507
539,0.0032166724290951,-0.0220211307132498,0.00077201116857803,0.0192343607240971,-0.0475902711111448,0.0209560382940316,0.0115276194275592,-0.040662902615624,-0.037402867142596,-0.0279854204822166,-0.0430791437542814,-0.025674102536082,-0.020102576284524,-0.00336186870915814
540,0.0140542411693819,-0.0258381219842714,-0.0276248492327175,0.0101299075492646,-0.0702931780136867,0.0109006417813152,0.00260591229871809,-0.0171939106571625,-0.0386402879425224,-0.0144565611817616,-0.0337914298606156,-0.0256188016682456,0.00986968694202392,0.00709655048135786
541,-0.00114471900655553,-0.0276982750101762,-0.0136751424972276,-0.0713409764118044,-0.0131841659210774,0.0256479242585928,0.00882556629337641,-0.0381961402694843,-0.0450767968678151,-0.0583105983525265,-0.0357791066853186,0.007578069758928,-0.0246432463047529,-0.0150319830754884
542,-0.0269547299715463,-0.00350574716765664,-0.0453770140275663,-0.00908075037292652,0.012196278257638,-0.0152221934942507,-0.0152476084873221,-0.0188446901386982,-0.00800298922180304,-0.0429924269610578,0.00779134167177299,-0.0364097101377147,-0.0114972271785147,-0.0117775012057149
543,0.0123637204568424,-0.0209831762979415,-0.0125748027182019,-0.0491309629963324,-0.0367914797126168,0.0265607784954684,0.00839916341412289,-0.0446236602499018,0.00199472252745878,-0.0346102365874219,-0.0411787724976206,-0.0199867596189244,-0.0311256713505214,-0.0470764351479609
544,-0.00762263760013523,-0.0249133541669652,-0.0303363903257932,-0.00272474214312074,-0.0629436189919127,0.0155392887753289,0.0625705965271904,-0.0371264054658026,-0.0302716239466752,-0.0321084102982311,-0.075637081718181,0.0156275026083183,-0.0327144296200953,-0.0126324543683364
545,-0.000435108597315596,-0.0467783464310153,0.0110561916354092,0.0106011914866473,-0.0594060305341654,0.0115808609534199,0.0420233791522328,-0.0342031550228306,-0.0647355414265426,-0.0294838323546738,-0.101900281464595,0.0168548094114579,-0.0491068666026545,-0.012143126437187
546,-0.00581622790416735,-0.0322702109068158,-0.0389150756209114,-0.0691488925660766,-0.0530727911727597,-0.0051911793163604,-0.00739716334339512,-0.0497198906622047,-0.0109345287895713,-0.0502042612642954,-0.029436546301383,-0.00261483395203019,-0.0132088572092217,-0.0199009517541795
547,-0.0162671447382384,-0.0157573691112722,0.00813745268054777,-0.0450941527949127,-0.016192860796391,-0.00261505540140411,-0.0101550869655534,-0.039013254380137,-0.0288148580267693,-0.0585030421633357,-0.0624045214086223,-0.0149061766901138,-0.0670252990468369,-0.0432896897178472
548,0.00554257523823257,-0.0316213066222215,-0.0324223850471163,-0.0401705201171158,-0.0330851115030882,0.0673934461948574,0.0639235949359932,-0.0516213730804101,-0.026157262722995,-0.0135245375033902,-0.0668658923453244,-0.0466722379128166,-0.0202903671732491,-0.0158537915796772
549,0.0190207306088252,-0.0367329540344632,-0.0164962705412531,0.0475842981692932,-0.0864792228796283,0.014925929185445,0.0156065739624789,0.00368199070581358,0.00326004993920641,-0.0557492905306799,-0.0611501837523574,0.0164004284339894,0.00697512178531107,0.00500873992913441
550,0.00436100955839099,-0.00221451732444475,-0.00545056547340809,-0.0106047065963236,0.0189197885726066,0.0125520058111984,0.00151820682954575,-0.0229648386886507,-0.0258864863319335,-0.00112441974628291,-0.069688637213243,-0.0196245906396246,-0.00643886295827587,-0.00429873259613581
551,0.0035812032623289,-0.0117342144830658,-0.0082738787778846,-0.0786080610871225,0.0204816762290957,0.0217784749383653,0.0267123946587791,-0.0391703198878012,-0.0607443927651413,-0.0117090634821694,-0.037464462473164,-0.0251349408098775,-0.000226360619426852,0.0144257397157792
552,-0.00475669970224121,0.00713854326571935,0.0107739013075737,-0.0482489153291036,-0.0582903641439199,-0.00828190084973676,0.0143438864334782,-0.0478765824702785,-0.0344590176843409,-0.0168777807418525,-0.0348531444158603,-0.0000681790508667984,-0.0286252363099013,-0.0547460705074612
553,-0.012043507921678,-0.0386160535654046,-0.00848190880526506,-0.0608293687130394,-0.0365064172482014,-0.0223680858243658,-0.020774483716412,-0.0432027974737802,-0.0665359340641894,-0.0222925020257214,-0.0647872617106275,0.0000575527868968279,-0.0517617156351344,-0.0562695966577405
554,-0.00211702058898874,-0.01831200137773,-0.0417700642205652,-0.0644280901069119,-0.0428563894705255,0.0112520172072567,0.0251009975053162,-0.0229082687313848,-0.0420346957010645,-0.0497558157674694,-0.0123490609821364,-0.00810883685499947,0.00514858513753019,0.0474884212807284
555,0.00268085349789771,0.00457017606303475,-0.00318003537749281,-0.0452628073349248,-0.0402307932968894,0.0488766400970202,0.0327005078475925,-0.0355422382788336,-0.019140037854111,0.0131718514239435,-0.0327972804228438,0.0216307703808077,0.0126870556329037,0.00225521350485594
556,0.00806895742212363,-0.045086869922573,0.000777205779143711,-0.107752198841496,-0.0473462978576669,0.00983503403918683,0.0396852345601267,-0.00873336927704833,0.00570567983620902,-0.041823412965502,-0.0589143923789431,-0.0326852147252608,-0.0326421542771846,-0.0302356398982864
557,-0.0257301501435111,-0.00526459120691916,-0.0299954148171508,-0.0523907175173264,-0.0107964638048607,0.00058556153648753,0.0043672988714224,-0.0342051534786307,-0.0167419470483338,-0.0247815918485094,-0.0458616909228998,-0.0341753289505552,-0.021183106431855,0.0355667855943631
558,-0.000763654558407885,-0.0361428994235106,0.00154019396354357,-0.00372476000942842,-0.041810991812021,-0.0121788654673221,-0.0291839948105853,-0.0232768500675719,-0.0328008770081256,-0.0382295416020516,-0.0714167778834817,-0.0164221897765573,-0.0160964987629413,-0.0392318067701914
559,-0.0150293478556482,-0.0242428047471631,0.0263960132562592,-0.0703707581923829,-0.020108233077432,-0.00662964010858215,0.00665608548383519,-0.0712660745942312,-0.0105170621886203,-0.0502599719552368,-0.000513003746992272,0.0135456481724203,-0.0386411679429557,-0.0290800859933563
560,-0.023612469662383,-0.00103293187149818,-0.0170269688907166,-0.0303116082500401,-0.0176200617422577,-0.0174010387689822,-0.0182809746413587,-0.0366628367299794,-0.0351058999393579,-0.0315331359167369,-0.0405489842729159,0.0215361503018338,-0.0397031702861032,-0.0388056579776179
561,-0.00214868834796514,-0.0359991919183379,0.00453697167804631,-0.0542088225967934,-0.0606857697215947,0.0416639278460903,0.00993451970858868,-0.0458446482917653,0.0143713320861767,-0.0560996632659087,-0.0467476174364477,0.0280834999982837,-0.0201143327441227,-0.0403367956093468
562,0.0118496230845192,-0.0270634721709484,0.0218570503617491,-0.00907258510487455,-0.0723643505214552,0.0160769576023785,0.0288058364688828,-0.0541734528946816,-0.0371449549600415,-0.064513349193178,-0.0576700571639941,-0.0132163051957159,-0.0711351869158867,-0.0650083695436259
563,-0.0261239713842594,-0.0446784156183737,0.00328468601155338,-0.0745797381477914,-0.0761030466264729,-0.0128896934092761,-0.0110293618508287,-0.0507866481447918,-0.0209428376509095,-0.0579170263749347,-0.0222733169422566,0.00393044272643299,-0.0101086442013334,-0.00899646890846761
564,-0.0319727085824502,0.0212817557318381,-0.0166169321069831,-0.0341660094029645,-0.0377297694917133,-0.0216606905644644,-0.0193000327361191,-0.00629670906606664,-0.0268253354531567,-0.0444059567900394,-0.0371032749389053,-0.00500890148373991,0.040612027273635,0.0511423996699315
565,-0.00303622563025265,-0.00275335745530335,-0.075855242422208,-0.0335837347238826,-0.118235376996335,0.0337034433636993,0.0621094285465046,-0.0339044277108604,-0.00981455669473169,-0.0514425298710006,-0.0478135141947759,0.00434160298868089,-0.00978331329047509,0.0100795141965825
566,-0.0205785824700515,-0.0385431959098448,-0.0337882216194959,-0.051792464256252,-0.11711293014499,-0.0215855484557464,-0.0142656225007183,-0.0171213161532406,-0.0224144836972544,-0.00882813375745567,-0.04872603194698,0.0191621607471811,-0.0442387465496635,-0.040539514559562
567,-0.0108577156142527,0.00512590853654717,-0.0701083959607422,0.0137532584944727,-0.0520248401605709,-0.0204007807152147,-0.00888326343891699,-0.0221613988103655,-0.0583792917289221,-0.0136156411656692,-0.0583357248020796,-0.000649986606038877,-0.0237368619791559,-0.010062394378096
568,-0.00475693954586205,-0.0649285305339904,-0.018856500043832,-0.0257553068664028,-0.02924508294712,0.0121251728212894,-0.00928431226736724,-0.0143087580044477,-0.0126700845561628,-0.0469943538919899,-0.0243659470235609,-0.0161607919791863,-0.0147497678258835,-0.0208566380595592
569,0.00120179162279441,-0.0190780007597415,0.00348878102031439,0.012838073867929,-0.0619824338288514,0.0313079249321269,0.0335912240573454,-0.0186456074561259,0.00262662168587321,-0.0708576228267534,-0.0494446587670188,0.0165763259595328,0.00440913334627319,0.00125366107869366
570,-0.00427419725136561,-0.0118605495779175,0.0350567410895588,-0.0193992180002017,-0.0408922893593428,0.0267939214630216,0.0185950151927164,-0.038107179227391,-0.0415081141874765,-0.0320764724609399,-0.106414386839688,0.00737697552554704,-0.0181274071440107,-0.0342836252671681
571,0.00196042953755226,-0.0151735015113079,0.00864873789146932,-0.0178472548462824,-0.0589712392597556,0.0264744668270225,-0.00437028493365253,-0.0523971431652694,-0.0241480526593305,-0.00841828059181242,-0.0865969937380349,0.0221682354372058,-0.0318706184960567,-0.0130065634235003
572,0.0318923970301514,-0.0650027748127275,-0.00264592310034467,-0.0117680173009109,-0.0947273317083753,0.0768309182841772,0.0763564987628748,-0.0704745640451328,-0.0344944359073779,-0.0392056992605467,-0.0666844393974695,0.0362028975230725,-0.0201546396391688,-0.0200600640571397
573,-0.00982100964653662,-0.0516181390089716,-0.0542524822765519,-0.0215178273578548,-0.154483382949363,0.00388709298403897,-0.0335552089835344,-0.00947897972867966,-0.0598985371156727,-0.0224187023299205,-0.0424851529836447,-0.00316742016184388,0.00821659920185307,0.00528791977117653
574,0.0070661536888039,-0.0495870818354539,0.0160400245568597,-0.00826624467338713,-0.0772573097650447,0.0367521838050795,0.0374650895248704,-0.0307232380521887,-0.0328432983383095,-0.071859019869297,-0.0312213775190102,0.0056513794988771,-0.0109813553158896,0.00171578343182544
575,-0.0206497059196544,-0.0788349188280221,-0.00381138714385193,-0.021241567241769,-0.0477163528710079,0.0000985734026831483,-0.0022450071362218,-0.0308309036737076,-0.00929558750618409,-0.0515919241696646,-0.069104317601266,0.00879156052298886,-0.0369581622592986,0.00201765665046813
576,-0.00721082320217433,-0.0240680718831943,-0.0395180555498019,-0.0102549253989065,0.00714325767922441,0.0115030220426672,0.0104820902460701,-0.0295427956439318,0.0278077442464822,-0.0332263993552152,-0.0198152996841032,-0.0269451056223654,-0.0600879587994174,-0.0508873552010925
577,-0.0148271524797562,-0.0286343907830712,-0.0211505800397374,-0.037445981010313,-0.108965643520465,-0.000632435902717762,0.00325238754838084,-0.0401406790656009,-0.0251622179473138,-0.0194514540902917,-0.0393254758529791,-0.00687227689554994,-0.0550238440992167,-0.0416929916069509
578,0.0132926699266359,-0.06943759138447,-0.0498629111740928,-0.0315509454714059,-0.131715179151829,0.00481508698941407,0.00908551855822355,-0.0445828964006612,-0.0454140959471657,-0.0406194498497655,-0.0316030363336109,-0.00115283462216262,-0.0343585988009293,-0.0481054408584031
579,-0.00184299706064361,0.00466606048835187,-0.0287600871594917,-0.00914971904268011,-0.0366273922969604,0.0607110211266133,0.0602720270274082,-0.0308819437050018,-0.0409304411036008,-0.0578731871484155,-0.0434189014348064,0.0130255709878644,-0.00564176953313393,-0.00665410292682909
580,0.00852193736131639,-0.070474718586348,-0.0335686228764877,-0.0431446454672786,-0.0303921059591489,-0.00696482124415207,-0.0109351728221354,-0.0104687237460879,-0.0478200873984789,-0.0613495276887139,-0.0275354368201623,-0.0157622733658876,-0.016508022958477,-0.0321136153620922
581,-0.0282995042591824,-0.00964496586893539,-0.00211240867796023,-0.0264762216349014,-0.0284807973116814,-0.0152090945130373,-0.00321479913761241,-0.0295311039575555,-0.00197439877727311,-0.0305430081392119,-0.0268896547108862,-0.0310371123373826,0.0157480744626359,-0.0222768110135674
582,0.0148772211789601,-0.0259140422679622,-0.0386534584366008,-0.0260104086466171,-0.101905231533048,0.0218644012914331,0.0159921464683648,-0.0679197511214145,-0.0063000938878754,-0.0427007228984629,-0.0887401801667677,0.0177493740794847,-0.0435175112952933,-0.0364348171939436
583,0.00475955858862075,-0.0500465385804527,-0.0125129264451635,-0.0574051209937415,-0.0861526985880048,0.0266995998792362,0.018347909078809,-0.0371973339985109,-0.0544628684947236,-0.00308100087356952,-0.0718891038236157,-0.00959696909526346,-0.0355401009619817,-0.0328380142570598
584,-0.00492464714082969,-0.0158383052629206,-0.0436962323591866,-0.0477904220506395,0.0045714797703329,0.0233658109959467,0.0520588954814828,-0.0503725768251696,-0.032623976588749,-0.0831380561137638,-0.0355515461737914,-0.0265942181418651,-0.0284656355629157,-0.0402265255233847
585,-0.00653318378447909,-0.0210521953879802,-0.0273098959914201,0.00285485497340801,-0.0964136295088964,0.000490891694931606,-0.00384706913392628,-0.0266146138476317,-0.0137014817700015,-0.0385459915134117,-0.0572820525587129,-0.000486660006293854,0.0089032420887022,-0.00679931549434874
586,0.00795436085567505,-0.0136858640593616,-0.0410845000789867,-0.0172887114800329,-0.0556623103895836,0.0301682611434245,0.0315803889757653,-0.0515817820646304,-0.0303102822964735,-0.0807499622117207,-0.053061967663279,0.00483797728480119,-0.032385771761582,-0.0508721141011404
587,0.00276979073715198,-0.00861290836546651,0.00472417809210759,0.0287949267262117,-0.0785804313713516,0.0200782413527229,0.0473419375958312,-0.00183699614230999,-0.0305626143252334,-0.0542102911489744,-0.0710563869687218,-0.0272031575543145,-0.0370297809646607,-0.0327149996830905
588,0.00299095540150665,-0.0156014887454701,-0.046646440221999,-0.0416418893547677,-0.0710702643236085,0.00706116560533254,0.00240897729464845,-0.0199616246748446,-0.0321378691314351,-0.0140739433828512,-0.0774663709316148,-0.0192878906424816,-0.00414954468728797,0.0104995743485225
589,-0.0132606412465204,-0.0499023932738816,-0.0412557566533516,-0.0631398623963789,-0.03606995341127,0.00611906602437532,0.00921548089126287,-0.0443882182282896,-0.0460718022108875,-0.0647656964489785,-0.0146386459153119,0.00878553686760365,-0.0185746329817226,-0.014851178972396
590,-0.0103872124680431,-0.0167730119637196,-0.00876984495818263,-0.0311289130607046,-0.0183324690447268,-0.0314822209111172,-0.0321200481690368,-0.0331321291677299,-0.0648990238320783,-0.0377283041515256,-0.0256342866345494,-0.0232787944268987,-0.0644387904417534,-0.0646662607112246
591,-0.0202834008771199,-0.0402624895199445,-0.0278092285740648,-0.0291087621702416,-0.0620267042673624,-0.00371363298467742,-0.0171431918563097,-0.0180317227554498,-0.046397879111205,-0.0437720560421644,-0.049587442102357,-0.0072997873395893,0.0173333515805692,0.0240035205520328
592,0.00337583075309696,-0.0626760007541918,-0.0192713512394099,-0.0631189272775949,-0.0536885176728234,0.0113633743347134,0.0113633743347134,0.00207373715703507,-0.0378533291443918,-0.0402350680523569,-0.0337171849723645,0.0083970858402867,-0.00797844919880461,-0.00797844919880461
593,0.0198154901869536,-0.0537886171756919,-0.0273014859792202,-0.0271249736750182,-0.0502600223858114,0.0275164959047935,0.0104410441890645,-0.0181717686965229,-0.017421418987307,-0.0373451600411446,-0.0837287865404184,-0.0206543555568806,0.0102213647213251,-0.0080127127296198
594,-0.00180105092846135,-0.0564623176483727,0.00984933769943142,-0.0736483538592831,-0.0199788943529299,0.0209099245138373,0.0191320315457753,-0.0239755905115522,0.0239336102084896,-0.0143384315115106,-0.0694668271714199,-0.000572254292898255,-0.0413170764242143,-0.0436824140875808
595,-0.0121933633816582,-0.0118282716712998,-0.0316690581710787,0.00963538364912422,-0.0892196238165671,0.0011717586661847,0.00934763571070037,-0.00830684480546198,-0.0229873429426115,-0.089522384636428,-0.0819843795214926,0.0242196889692035,0.00170488087511377,0.0210059845567274
596,0.0179728089379924,-0.0572314853262234,-0.0206811243523985,0.014220868119501,-0.0179001585267484,0.0378958686255361,0.0247453674284163,-0.0707045462300388,-0.0317924420453338,-0.0533851091569703,-0.021402321097118,0.00668150387579579,-0.0607161650325238,-0.0514100680562646
