"replicate","RD_3pct","RD_4pct","RD_5pct","RD_7pct","RD_10pct","RD_14pct","RD_20pct","RD_28pct","RD_40pct","RD_50pct","RD_P10","RD_P90","interaction_1","interaction_2","interaction_3"
205,-0.00746245081478211,0.000687678909143505,0.00617685930807766,0.0102455811400607,0.00492415405278379,-0.0121773471800181,-0.0306839155440609,-0.0299846433904331,-0.00919240605937822,0.0091502971476158,0.00516178977495302,-0.0014759738114576,-0.0709415920424342,0.0152564134429291,-0.000238457246678524
206,-0.0293079590970877,-0.0207963454707261,-0.0143060964435481,-0.00714245461528877,-0.00800107848023667,-0.0220368863483741,-0.0457713241984451,-0.0519610418944117,-0.0305838112724627,-0.00937198926026032,-0.0104514740857321,-0.0200822598454796,-0.0622172958716485,0.0161843551413052,-0.00453058798803598
207,0.0468804005618505,0.0182624651175889,-0.0030670962049966,-0.0302955236359636,-0.0475266982358302,-0.0473590943390732,-0.0316054996079945,-0.0215327123299693,-0.0268435555503491,-0.0349034768794163,-0.00392138420772877,-0.0305745106385786,-0.00139005428897334,-0.133644852154105,-0.00365117407479609
208,0.00731231727437167,0.0101010406423535,0.0111321721514148,0.00837378770188141,-0.00368620841546982,-0.0263598552803276,-0.0499008605110539,-0.0512855477748259,-0.0293146452523094,-0.00918872830472344,0.0108458738683075,-0.0197065781092131,-0.0936522165538746,-0.0337532054401107,-0.0178164799995456
209,0.0101772599546406,0.00986631314697125,0.00940802988875396,0.00666446783390323,-0.00168251571819522,-0.0175114750285895,-0.0390591130181409,-0.0507146511761578,-0.0485408644202159,-0.0428496429039405,0.00912753964425143,-0.0454617546971993,-0.0691478841263256,-0.0589504937470204,-0.0520891354599554
210,0.00384508246978748,-0.00254539389394285,-0.00749714031275375,-0.014769809667983,-0.0217887074133177,-0.0272676772198899,-0.0302931344922847,-0.0281090805121398,-0.0208896388498554,-0.0149963868502494,-0.0110063311370078,-0.0183260045125218,-0.0249819675028328,-0.0389527829683684,-0.000308193078592898
211,0.0353824657567105,0.0127120361565076,-0.0043752812756331,-0.0271835314698012,-0.0443113678353507,-0.0505644216699381,-0.0446360970658119,-0.0266475355003755,0.0020479328720883,0.0224730878175875,-0.00592336565542547,0.00780609320656301,-0.0431092115448982,-0.0729415680814018,0.0507290781016307
212,0.0682107298490804,0.0417861585364391,0.0216339802396307,-0.00607066952963941,-0.0286294425518246,-0.0401449894196871,-0.0427595095087532,-0.0409962735682553,-0.0373385796690494,-0.0346637091192676,0.0173163800145618,-0.0373771225033106,-0.0640274533444225,-0.154919941175259,-0.0295143057698874
213,0.0682653697218271,0.0301515959355366,0.00120769359438415,-0.0353802904550603,-0.0547025912811194,-0.044034943059185,-0.0137321392655267,-0.0108514170917291,-0.0456698802738884,-0.076550574847598,-0.0150580813154977,-0.049097264328896,0.0338064600637496,-0.188573776381813,-0.0417626357949424
214,0.0226354679140241,0.0145697361727333,0.00824520293059722,-0.00209453115656092,-0.0152858533943536,-0.0308571374433008,-0.0472120892069501,-0.0560935793250504,-0.0581023061085526,-0.0572967758445038,0.00651762988973874,-0.0578202418350341,-0.0678922780955776,-0.0969951324080478,-0.0575268053586614
215,0.0227392465041376,0.0116699270551853,0.0033011112903214,-0.00763992160855198,-0.0149858714703863,-0.0157565336953186,-0.01091949064085,-0.00718603190594214,-0.0065584628828205,-0.00705780428268691,-0.000233662923569033,-0.00666178078157627,-0.00556746495345123,-0.0530292411131528,0.000835745861566263
216,-0.0047384635858002,-0.0190620445662767,-0.0279623692351861,-0.0353515649805999,-0.031884816559257,-0.0153025222233711,0.00719964639496815,0.0184353499060442,0.0180863231146936,0.0150159153296141,-0.0211050846011046,0.0176740047250076,0.0606165483321374,-0.00416026875093638,0.0499647568757092
217,-0.0153922449868717,-0.0162948326808129,-0.0170351001887267,-0.019226472107119,-0.0251123817237443,-0.0362189781052512,-0.0495703942694489,-0.0506188261089169,-0.0369138098536174,-0.0244086849218524,-0.0177533675214429,-0.0327297813721758,-0.0454958696901129,-0.0283306381597796,-0.00582560264181502
218,0.0475277359070087,0.0215814728240332,0.00154290154206426,-0.0247954335534053,-0.0384826957765622,-0.0288032463047385,-0.0034358670494435,0.00843887706239478,-0.000310035808992529,-0.0121246402269253,-0.0114329759700739,-0.00782679247986872,0.0344447777691084,-0.110369112846975,0.0139600106919175
219,0.0358670641861474,0.0161847922555842,0.00126491551509015,-0.0170042443510476,-0.0245370839510321,-0.0146682810668989,0.00355361772634043,0.00727178388740894,-0.00549992931140395,-0.0173701954767867,-0.000841555727422883,-0.00740756607057609,0.0252901455101278,-0.0747001240875186,-0.00113576857566966
220,-0.0134205036454717,-0.0107595452844233,-0.00879754558574974,-0.00790451960567211,-0.013408407669558,-0.0286053792820667,-0.0502257326471075,-0.0534681410754897,-0.0307153488427969,-0.00988817733609957,-0.00822623206796898,-0.0256570114773235,-0.0692868583887258,-0.012289554219129,-0.00430959632641022
221,-0.00759043605892423,-0.0117147046148188,-0.0151182477257859,-0.0209050881396967,-0.0283489916907059,-0.0365408297493999,-0.0370800654365983,-0.0152466956867352,0.0320346253443957,0.0682340145495291,-0.0130203889344201,0.049369479534128,-0.0387059182803703,0.0293194252667596,0.0922186425206432
222,0.0271235263567624,0.00217704523973297,-0.0162792438767181,-0.0388633248033256,-0.0503380242959993,-0.0437365744450294,-0.0224090292941945,-0.00387018484590091,0.00858037412751116,0.0142550443601859,-0.0160556347066486,0.0116810760233951,0.0178817929311479,-0.068432719929797,0.0548070135844697
223,0.024285647192733,0.0180448740613065,0.0132046213569718,0.00614149136930007,-0.000139834217654296,-0.0041406221375552,-0.00993979515230729,-0.0233724101265781,-0.0460885139145888,-0.0624965714734433,0.00921343901320829,-0.05131842765413,-0.0208057693582428,-0.0803426051254048,-0.0715775250707484
224,-0.0082062314820009,-0.0119406523796157,-0.0148364065870818,-0.0188960958626887,-0.0216844493933312,-0.0216646815091455,-0.0197189730406042,-0.0212003165322175,-0.0279743973518901,-0.0336296391327528,-0.0175692535636474,-0.0306936306391614,0.000238531688902173,-0.0299579372846789,-0.0148941084199974
225,-0.00141949850443228,-0.010289007333066,-0.0171912362406857,-0.027861039608786,-0.0398979708832065,-0.0521801836599515,-0.0601194662963196,-0.0506153354227643,-0.0211551368475752,0.00270313997592155,-0.0203328951686914,-0.0102256540367299,-0.0572754072202349,-0.0391473132296944,0.0316703462231928
226,0.0402825703162111,0.0189777199578465,0.00275477998396336,-0.0191668717188308,-0.035845546189832,-0.0422455720940257,-0.0411960695118571,-0.0386937794175254,-0.0366068146816161,-0.0354432122126913,-0.00101507060702858,-0.0364364760674222,-0.0412156526828722,-0.11599297305207,-0.0170141446725258
227,-0.00823319190603461,-0.0103802399832945,-0.0124977457441171,-0.0170014685317089,-0.024297372102307,-0.0340043370978058,-0.042158276777122,-0.0399654553149054,-0.0266608119366775,-0.0155354709882592,-0.0106284277270598,-0.023931482936566,-0.0442285343376242,-0.0229479156717814,0.00152757604881736
228,0.0281083835185765,0.0167016067657078,0.00779372631235346,-0.00701199998543984,-0.0271100603695395,-0.0521777654460606,-0.0703447455728789,-0.0557589766427015,-0.0118787806900594,0.0217192319703116,0.00269678466564202,-0.0140228110246615,-0.105897466647262,-0.0676803923246975,0.0321243707076798
229,0.0614205827913156,0.0396421300769564,0.0227670807332675,-0.00175501409667634,-0.0242571307885482,-0.0397750049419752,-0.0480640076684936,-0.0470191741016476,-0.0388147042486184,-0.0318231805901391,0.0113168100051772,-0.0373096115920999,-0.076362558950734,-0.141834332425633,-0.0313017264314217
230,0.0036166033804075,-0.00265517759946262,-0.00727060167848073,-0.01330161206311,-0.0177417939959603,-0.0192903481387375,-0.0166246032600772,-0.00811477306123457,0.00671731167148944,0.0177443135691393,-0.00740806223072457,0.0143128682851271,-0.00827381216071092,-0.0109776061063918,0.0325341107687705
231,0.0163284405055975,0.00922313616236319,0.00371240124735921,-0.00457419429874009,-0.0132759003762936,-0.0213446031142525,-0.0278794426612889,-0.0268958719640018,-0.017475511986111,-0.00926599092890833,-0.00121617803341861,-0.013904059294174,-0.0380188895907708,-0.0482945119870321,-0.00543208811230347
232,-0.0193840429071189,-0.0226817675579904,-0.0249663463168606,-0.0276587001452941,-0.0290973273365756,-0.0287006906861353,-0.0274828736772628,-0.0282711237034334,-0.0319327297239726,-0.0350601285141362,-0.023823617399879,-0.0334737738486235,0.00299651190002987,-0.0200041711730367,-0.00745663868734148
233,0.00507785744402523,0.0121814765741259,0.0149954806552525,0.0115843492430492,-0.00662634857957979,-0.039806190856187,-0.0773408939491115,-0.0971460123007648,-0.100449424090542,-0.0977361818446895,0.0121486369046366,-0.09961590273365,-0.117719990219832,-0.102590461026363,-0.108100586356914
234,0.00468727921090965,-0.0019390245937676,-0.00707734535237078,-0.0145094429718614,-0.0209049106305439,-0.0243649118462657,-0.0239062446551115,-0.018273271189102,-0.00771999145543259,0.0000480747960958381,-0.0124026743111908,-0.00556975221924585,-0.0182825544569154,-0.0255433732768169,0.0153001062746697
235,0.003805771083479,0.00521875133181339,0.00588119814123052,0.00347706162073533,-0.00772513996018819,-0.0305709862837057,-0.0584623420553904,-0.0644333040365302,-0.0446030425065016,-0.0255129109910706,0.00580816227165437,-0.0395217172749922,-0.0954083243031762,-0.0490709729824597,-0.0303613710179364
236,0.0508488966469008,0.0340458320202388,0.0211931086520023,0.00250389385288919,-0.0158421924679889,-0.0311091402256801,-0.042645807609121,-0.0453756534178353,-0.0400821035918956,-0.0347049417212914,0.025039985032599,-0.0386281551383409,-0.0730995130869017,-0.123570262956854,-0.0395220326119092
237,0.01347533008581,0.00951983318517245,0.00635426799912134,0.00039341014997012,-0.00924895625933682,-0.0228500280280138,-0.0325865870730148,-0.0210487233163313,0.0127151003230387,0.0399272014213018,0.00369472688338817,0.0237362147574963,-0.0569032085832166,-0.0119722764424844,0.0417998657108344
238,-0.000614694607605525,0.00886807269736234,0.0152183953650593,0.0198876519872605,0.0137055855126345,-0.00737307427878701,-0.0389632153021167,-0.0560786554831832,-0.0530654333338656,-0.0451917870666432,0.0159771544642375,-0.0494741584088897,-0.0839770858374138,-0.0371400761631796,-0.0676230456824795
239,-0.0138040198686717,0.00278759471751431,0.0142023293477886,0.0235316844818621,0.0150545328104021,-0.0175754122949168,-0.0609715605154006,-0.0762343970152122,-0.0619190497888088,-0.0453555998442357,0.0106250013462217,-0.0567423471634785,-0.128857067984579,-0.0182321807703293,-0.070278428750028
240,0.00551780922114528,-0.014781333271295,-0.0301395356904369,-0.0479867952301587,-0.051658889653324,-0.0329580067441517,0.000817589108935552,0.0250777246009385,0.0383131553359256,0.0432264488161868,-0.0357808518941021,0.0398476539013294,0.0629344084055577,-0.00538257070881582,0.0940344369220177
241,0.0118481358233662,-0.010505736695454,-0.0254682624402435,-0.0412928601793116,-0.0452303070051253,-0.0344559695426256,-0.0176313092556497,-0.00921670460762561,-0.00988689626098098,-0.0129763347442785,-0.00800290337927813,-0.0113079981856099,0.0218830623648966,-0.0578786266316842,0.0250209460001876
242,0.0260810633024977,0.0106047002617809,-0.000936669000528169,-0.0165474859167195,-0.0292819297281792,-0.0364481568861352,-0.0448564073090396,-0.0651349383030112,-0.101741524903909,-0.12867056558886,0.00178849768075771,-0.11408514826845,-0.0338218105680955,-0.157585592715781,-0.116953573931095
243,0.0247006703920672,0.00547673434453213,-0.00894766731123879,-0.0270933850606248,-0.0372831316642196,-0.0341607748420542,-0.0248481131972675,-0.0285696238340206,-0.0485302044485866,-0.0650928949258697,-0.015721226924467,-0.0519482134493079,0.00262775196974705,-0.10797525080955,-0.0402063445007931
244,-0.00913816696368978,-0.0103107337761665,-0.011589801566017,-0.0157590085156369,-0.0255446101280237,-0.0422836887106302,-0.0633791563329636,-0.072616799866631,-0.0644636257594916,-0.0537912149000173,-0.0118724767646538,-0.0576066151699189,-0.0661355147093362,-0.0622657905290938,-0.0395333132703985
245,0.0162182105762809,0.0120795338822844,0.00874685281762471,0.00307386774853353,-0.00443978955043146,-0.0136094934714118,-0.0242833497329373,-0.031135594095864,-0.0335740913756941,-0.0336678659286754,0.00734068612153681,-0.0337022549625909,-0.0378812604747279,-0.0601855128612999,-0.0381947206082102
246,0.00956180455759828,-0.00188871995778103,-0.0098198197962081,-0.0186484923652667,-0.0216818906890607,-0.0177543995306173,-0.0215938750161678,-0.0528414978768926,-0.112885008726947,-0.157220161773246,-0.00613216709507289,-0.126134617538066,0.00134553007319063,-0.134056821389594,-0.147520890804268
247,0.0159692708093174,0.0185157268117903,0.0179882889067563,0.0100294418238883,-0.0121144016596763,-0.048824457247644,-0.0837900716250503,-0.0810151791738234,-0.0390013787024811,-0.00233242566467677,0.01865530834524,-0.0253509447159304,-0.149320313076264,-0.0560397330888359,-0.0103261983479326
248,0.00500221341558855,0.00138940314455349,-0.00147211699320399,-0.00723277931937643,-0.0180392031784509,-0.0355187874052554,-0.0569025598294611,-0.0650977008169924,-0.0585387988831986,-0.0502400466345615,-0.00398286568156513,-0.0557110910307659,-0.0759154580877256,-0.0722045743555216,-0.0452573374053172
249,-0.0407154779999537,-0.0337563887607487,-0.0283590490119935,-0.0207759451419615,-0.0157483459408003,-0.0164069482229037,-0.0240226987231726,-0.0348378972240423,-0.0477354979427031,-0.0561866103435779,-0.0225353845152354,-0.0524889282290554,0.0061517238724052,-0.00381280368141518,-0.0368601204606997
250,-0.00554211492971621,-0.0093704414280126,-0.0123292749327563,-0.0155603916558147,-0.0136819202182098,-0.00293965792957326,0.0122164346831423,0.00387730867226021,-0.0407256721363701,-0.0792185766123508,-0.0143450092768418,-0.0638996055383516,0.0672104453215439,-0.0641275234223881,-0.0628198808659126
251,0.000730130190642431,-0.00798165328495179,-0.0147119825465426,-0.0229140089160083,-0.0238233452863726,-0.0121961388616114,0.00443305353926472,0.00306956003902045,-0.0191160025183177,-0.0386932105723531,-0.0187140427237891,-0.0256859632687444,0.0445714888897255,-0.0396356875295447,-0.016415653240801
252,0.00662825567764494,0.009690034734316,0.0118968125293056,0.0120370544224062,0.00237194869445835,-0.0213225897962995,-0.0487532890221999,-0.0476428938365349,-0.0133540354487049,0.0168049974955811,0.0126464803606283,-0.0056938151844922,-0.097427226999252,-0.0171446912587188,0.00496050925749717
253,0.0178216190119024,0.00474608074558778,-0.00531202717077452,-0.0192208015743209,-0.0302864258163585,-0.0352173574979983,-0.0388832105801491,-0.0532069199889912,-0.0838637007123561,-0.10740630263872,-0.01000472557607,-0.0938958448395934,-0.0213621354556372,-0.128906597031464,-0.0915901510770731
254,-0.0141592428144778,-0.0425951520979956,-0.0605213227025189,-0.0761368139392444,-0.0711823680585187,-0.0422377774586593,-0.00786699231569233,-0.00060085050688457,-0.0186996603271649,-0.0361723680173439,-0.0432923354493287,-0.020844955404472,0.0972230476793901,-0.053025378119003,0.035640544414758
255,0.0031160284505957,-0.000205968507906122,-0.00278518915834172,-0.00700481262336752,-0.0129318591737746,-0.0209832369870349,-0.0302859476248102,-0.0330865159480885,-0.0285936119901899,-0.0238344685094162,-0.00558817091106494,-0.0272128538127936,-0.0378925850470474,-0.0343666660934095,-0.0182497498672797
256,-0.00788219032145929,-0.0140035679158411,-0.0186675214580975,-0.0241324736498094,-0.0251168524025751,-0.0187603942963499,-0.00870367329508326,-0.00782378160815742,-0.0170463261783009,-0.0253746966009893,-0.0213183942852699,-0.0180613312921037,0.0223339896791588,-0.0199642087899659,-0.00121403841330683
257,0.00919929825754225,0.00580116492286123,0.00311079500808078,-0.00239856300400175,-0.0130469894306106,-0.0301672115414912,-0.0451289691433508,-0.0354806374359305,0.00195411363883084,0.0329752510060552,0.00180690479715198,0.0171797023482822,-0.0709123407319515,-0.0200916950963718,0.0372760439726027
258,0.039813406295183,0.0122305653940145,-0.00791383493513203,-0.0316487239050319,-0.0414148959433661,-0.02941555741961,-0.00334415555796271,0.00725837792498824,-0.00383884899455167,-0.0165346164487566,-0.00834496513427861,-0.00840383619024076,0.040489604115654,-0.0967075297381241,0.0154859494626645
259,-0.0317591811774282,-0.0233148259118412,-0.0168785945599033,-0.00972728030949134,-0.010301012950692,-0.0234410824256702,-0.0450947259026532,-0.0550245755864979,-0.0526933010761056,-0.048060071712971,-0.0124085979674193,-0.052262070294192,-0.0529923288413903,-0.00327078870000658,-0.0395435704523466
260,0.0120009998038683,0.0041257705640979,-0.00159997249982089,-0.00906657760639935,-0.0146897503005993,-0.0173033926600839,-0.0212738917816886,-0.0326989921412825,-0.0531619017553506,-0.0682588207569362,0.00274886986867713,-0.0586725325776164,-0.0145753447253362,-0.0793590551451167,-0.0621408811853163
261,0.0363130103260526,0.01738721675359,0.0030767578878331,-0.0146114589413471,-0.0228112289537545,-0.0156634689165657,-0.00157039986124972,-0.00061976702768891,-0.0175320784521754,-0.03331907390733,0.000653460886936311,-0.0253499753948799,0.0223588686257504,-0.0917849733517646,-0.0204381765169206
262,0.0131963827144112,0.0221172244269025,0.0259415017657091,0.0226486639118905,0.00165998080259044,-0.0345653575594256,-0.0619069979664672,-0.0527835368620461,-0.0163988920058123,0.0117005269158977,0.0214634111822378,-0.0209589575449689,-0.123921124023444,-0.0289760782196709,-0.00190052394251536
263,0.0336943559564336,0.021811662678683,0.0126616174558155,-0.000113451860165301,-0.0106524453275478,-0.0161012996646223,-0.0182939388345818,-0.0208758299022625,-0.0256746680975087,-0.0292660502217665,0.00932642165943994,-0.0273527918927479,-0.026315219475733,-0.0845256877403376,-0.0305466869625567
264,0.0243760587558896,0.0112842692517841,0.00149795024721307,-0.0112814434253618,-0.0202326259901011,-0.0224965759515658,-0.0202978529851074,-0.0179567500094275,-0.0164908823942218,-0.015839054749939,0.00443671212352388,-0.0162431362932459,-0.0231272541505136,-0.0616154898794328,-0.00551291075400445
265,0.0485759849073295,0.0258778327545824,0.00832013295632974,-0.0164075274039797,-0.0364643524086942,-0.0458683561920736,-0.0476633138332995,-0.0469428626689533,-0.0458297217126451,-0.0450422218126383,-0.00054804375498517,-0.0454716142557525,-0.0521089417634002,-0.139676393628795,-0.0300668940153506
266,0.011790121687611,0.00159475141724459,-0.00605157007536346,-0.0162153671676319,-0.0238370920894581,-0.0269213161595307,-0.0322219754518459,-0.0510447991259312,-0.0861870427100176,-0.112166040520009,-0.00501227113592596,-0.09436129953519,-0.0193937554804891,-0.113577875969403,-0.100857877105923
267,0.045247014132754,0.0205400043564026,0.00288626146380266,-0.0185791686018928,-0.0307906094772505,-0.0287915934555164,-0.018735355445592,-0.0161987403701801,-0.0253144846522695,-0.0343658810941907,0.0113640807567171,-0.0296775282861809,-0.00414203766073334,-0.115145822399731,-0.0182502176078409
268,0.000113881277475688,-0.00932846808996152,-0.0161229501787475,-0.0244198033369812,-0.0291317175758374,-0.0284215369260358,-0.0232292011339469,-0.0159787162258258,-0.00697862912553016,-0.00100807239002053,-0.0118599303997853,-0.0050558553272186,-0.0100526816708507,-0.0202650677521325,0.0229502553408709
269,0.0325566520081878,0.022551709104952,0.0147912724856736,0.00329397206190604,-0.00753245715751126,-0.0151806367933993,-0.0214332454405947,-0.0323793413093604,-0.0513441243317901,-0.0650144031280629,0.00495095431083243,-0.0539198704626168,-0.0355750947917297,-0.0952671267877603,-0.0701073829873288
270,0.0710096267960936,0.0473010542000711,0.0294045363594781,0.00456411350955468,-0.0170483367859019,-0.0310803947367434,-0.0385492743780531,-0.0390037611641034,-0.0346464855172658,-0.0307154499584456,0.0322557169419463,-0.0342908486698887,-0.0714722721264222,-0.152826555865941,-0.0370884937753708
271,-0.000117411443838065,-0.006908415925114,-0.0121838956272815,-0.0201635679306393,-0.0286717675793447,-0.0367849317908721,-0.0461631543750058,-0.056940170607327,-0.0704033780993976,-0.0793349529268969,-0.0109720295474781,-0.0723634161227244,-0.0365448294140205,-0.0834924595649542,-0.061733750076186
272,0.00289787899967608,-0.0103669195540968,-0.0189318173405598,-0.0254866812680532,-0.0190960125964253,0.00328326672256876,0.02606586869454,0.0171613009057859,-0.0271023949735848,-0.064536211308387,-0.0154795065403318,-0.0450953092941238,0.0812408238915995,-0.0479576482327054,-0.0437858558284524
273,0.01452463393892,-0.00333561661462799,-0.0163562561361024,-0.0312451409909826,-0.0358352209257252,-0.0249123126262041,-0.00637382834556021,-0.00309965985478964,-0.020418302925908,-0.0370362942907974,-0.015084508022473,-0.0283786397411862,0.0398599157007064,-0.0685094674729313,-0.00674392513456713
274,0.0286468547055304,0.0295091908131046,0.0299376601816171,0.0272714399829591,0.014927878551901,-0.0107378390117802,-0.0416773997049391,-0.0475079234849603,-0.0261643386756523,-0.00585231817163858,0.0296751773394523,-0.0209592047464913,-0.106795939735894,-0.0555970944503721,-0.0343277535536391
275,0.0160843053852114,0.0121578599017604,0.00857135094469986,0.000978564499954395,-0.0117776730813351,-0.030150976612378,-0.0494311846297732,-0.0449520352290517,-0.0106015655191629,0.01877346594628,0.00878193652783439,-0.00163729741862239,-0.0821596442623782,-0.0388677372937201,0.0176285043818415
276,0.0534463638467483,0.0312633580658375,0.0141676251151042,-0.00967365840447811,-0.0290858043909005,-0.0383982323391252,-0.0389622202566453,-0.0368243864730578,-0.0348922445996776,-0.0338006179109205,0.00426178870126722,-0.0344520194089438,-0.044727886733696,-0.136812682975503,-0.0247587907901266
277,0.0632861450591667,0.046597540990241,0.0336600238701604,0.0147045015067471,-0.00315329654703266,-0.0162665316746953,-0.0262396657175693,-0.0362360126818572,-0.0498266631244736,-0.0592211557159636,0.0213767264652706,-0.054930244128737,-0.0553479896434979,-0.15729049907542,-0.0767335638730952
278,0.0120248253946947,-0.00279784354547688,-0.0124518073568656,-0.0217394745432801,-0.0215081850106277,-0.00994085438767902,0.00300933867686412,0.000546753101737955,-0.0189122623039328,-0.0357749924430174,-0.00269033351683379,-0.0254647093376548,0.032923542113385,-0.0528207686185799,-0.0182157207985648
279,-0.00714751755505698,0.0080733806919254,0.0185150713727179,0.0283644543372451,0.0258593060482625,0.00633854094034579,-0.025277497278291,-0.0489388155872538,-0.0631441464319132,-0.06913424001737,0.0169674176843042,-0.0653124975683674,-0.0739954589664915,-0.0266430979987342,-0.100563328254299
280,0.00962104843460919,-0.00656973687922667,-0.0172559059536601,-0.0276207459118221,-0.0272895335431179,-0.012924597009684,0.00603319143271773,0.00483467948877765,-0.02213234413593,-0.046114296755658,-0.0120002721886513,-0.0338521314643374,0.0535920812666712,-0.0590059007643525,-0.0209561232362519
281,0.0206117245740676,0.0197875284974869,0.0185925745586098,0.0138995403482132,0.00225656299751894,-0.0167166328016032,-0.0344069666908737,-0.033547154093114,-0.0122090577251523,0.00718454061627176,0.0186042043854652,0.000570057512520435,-0.0752007299054191,-0.0398805278171855,-0.00525746663432526
282,0.0381870735965543,0.0192632128162693,0.00508376647127617,-0.0128310362682663,-0.0232501619236757,-0.0217262472290354,-0.0172362658791078,-0.0245967218419288,-0.0447869593257859,-0.060396867299936,0.00330772942033588,-0.0469489743959494,-0.00818703691711333,-0.114350178636243,-0.0513292466215231
283,-0.0864888576277709,-0.0642422050209559,-0.0470865050699955,-0.0240621890447642,-0.00919834759198761,-0.0102121682446633,-0.022105624643057,-0.0223081922080944,-0.00599360789650011,0.00800099821156493,-0.0351529267323872,-0.00453285546620155,0.00343732905752845,0.123575222665122,0.0331321878898859
284,-0.039787521093899,-0.0247731166349433,-0.0136573498379298,-0.00102644725074759,0.00187818448202746,-0.00958079225141525,-0.0258388260244415,-0.0260829661371055,-0.00813190382587523,0.00796571087641954,-0.012787929977733,-0.00146142153930848,-0.0377445954420477,0.0582146164557464,0.0106249521789343
285,0.0281081980716395,-0.00938635922353191,-0.0350636498908035,-0.0617112744612429,-0.0649594350643787,-0.037287763492511,0.000200367094339092,0.00497314302811551,-0.0248677197415667,-0.0517423458002966,-0.0211723382308447,-0.0303551601966197,0.0887493011153281,-0.113410242282562,0.00489124821489464
286,0.0130954836503194,0.00995153069084733,0.00677422653841006,-0.00100793572419253,-0.0157072674120283,-0.0379158416714834,-0.0608270241253623,-0.062915938832257,-0.0432127207662858,-0.0251071262792971,0.00810706643060497,-0.0372026703294318,-0.0947795235339446,-0.0649858646466587,-0.0247996600797772
287,0.00105796599286675,0.00246136654773029,0.00309491650119535,0.00266906448570103,-0.000489673257801391,-0.00690322053740165,-0.0158064521343234,-0.0222046892771886,-0.0257041031754555,-0.0269757453086071,0.00280832844075134,-0.0261711902607919,-0.0270315118304711,-0.0237465777215564,-0.031350475613569
288,0.0404186155974352,0.0279250039817061,0.0180572452200482,0.00244116154839925,-0.0157138033803813,-0.0346545143624417,-0.0521841653533325,-0.0596744031082766,-0.0576387165509474,-0.0535106768510694,0.0230728166446788,-0.0554457529897979,-0.0841546281610991,-0.124489077580063,-0.05831161239962
289,0.00465656670169647,-0.00658943183321796,-0.0142966699542101,-0.0218614205972035,-0.0211677242430951,-0.00911121558315705,0.00672596215022054,0.0045718947130975,-0.0189107774459524,-0.038367246867188,-0.0122392576183665,-0.0207348002884259,0.043518693630937,-0.0398273682463826,-0.0183094966956513
290,0.032613929182165,0.0162460107572396,0.00355429987383215,-0.0150151667345334,-0.0321979989705107,-0.0440805898173786,-0.0483796000206618,-0.0401967115576139,-0.0204656030376008,-0.0051997993350786,-0.00638927445066085,-0.0162706003896128,-0.0572412051015743,-0.0895261660289446,0.0106995035990332
291,0.015934181789575,0.00154195166181591,-0.00972125913987188,-0.027003206417411,-0.0459045200396549,-0.0636020914768982,-0.0760789688130976,-0.0758311388982287,-0.0654188297167998,-0.0563989978631895,-0.000436522852496853,-0.0641901347061428,-0.0924586827889943,-0.104480842284449,-0.0302671311853367
292,0.0152308960527927,-0.00534841127243613,-0.0203665304540326,-0.037646374965442,-0.0433145198775465,-0.0315974889286012,-0.0109736116377844,-0.00313360562892318,-0.00947080794406821,-0.017166134981551,-0.0195737536704895,-0.011049104564108,0.0342698903150288,-0.0606985471759146,0.0197368711895208
293,-0.00697818439380172,-0.00839644714337187,-0.0104266881447097,-0.0160162635681274,-0.0266691071488899,-0.040909062280503,-0.0496065228078318,-0.0395704186623337,-0.0106178721384839,0.0125709484408138,-0.00799883615187972,-0.000521270212235513,-0.0624635434794556,-0.00875001410641187,0.0305902569048743
294,0.0313155570895056,0.0118110206767875,-0.00318497877073453,-0.0222677123782783,-0.0308194501921609,-0.0204047430880932,0.00341085242812689,-0.00431621108259528,-0.055449248976558,-0.0984206031249375,-0.0169765395573146,-0.0672300537504117,0.0477401087389446,-0.123543691482498,-0.0761489939181633
295,0.0615343323161113,0.039638369203616,0.0228831833047971,-0.00146795486627703,-0.0253188791289262,-0.0449459048921311,-0.0560637958385501,-0.0471799706549487,-0.0190747883728546,0.00358555059460201,0.02456970038265,-0.0114981473951837,-0.0940691832931313,-0.124954703609741,0.00474033839022058
296,0.00248094334867081,0.00221904402369408,0.000911088334897274,-0.00519176924617367,-0.0203602810254218,-0.0455326735051703,-0.0746783189282003,-0.0892858537518486,-0.0889661864462036,-0.0843928030629817,0.00176504264966515,-0.0869613027789802,-0.103086914809682,-0.0946838279642583,-0.0818075356601044
297,0.0160245129801097,0.00689922303409251,-0.000182609875134946,-0.0112572916233385,-0.0246847388895607,-0.0401513797771777,-0.0569938777286498,-0.0659503800217281,-0.0669195124681143,-0.0654036177184017,-0.00670469692434334,-0.0666576428329202,-0.0683960213015988,-0.104351660992655,-0.0567058460214874
298,-0.0170363930836539,-0.0188275902092127,-0.0201636825717482,-0.021813474121143,-0.022662917978875,-0.0222684810143518,-0.0228642393117691,-0.0286516886673741,-0.0403421671584231,-0.0491246562375361,-0.0203063852284922,-0.0438247005629467,0.00144791491678447,-0.0266252184273607,-0.028493049644739
