"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
84,-0.0323728265108418,-0.031676947257092,-0.0468506290747725,-0.0400710187449828,-0.0260293811949366,0.0158850810778298,0.0115907011336906
85,-0.0161603242223602,-0.0439357475946022,-0.0283224615252512,0.00987286646783034,-0.0467269917244549,0.0197149690161208,0.0197263262793594
86,0.0206503880911944,-0.00442752187014639,0.035565152736193,-0.0353359583078677,-0.0348023588299604,0.0289774973687064,0.0482964394347795
87,0.0200467213042719,-0.0398887309495603,-0.00409737019289422,-0.00528110408453555,-0.108908085763713,0.0478012774293079,0.050853730115589
88,-0.0270409381049866,-0.0062821891421245,-0.0601730240241768,0.0124575315702072,-0.0752745384752846,-0.0634302925948077,-0.0645229289419061
89,0.00575718598541512,-0.0440904644303817,0.00648971319039479,-0.077526452285481,-0.0970638281955199,0.0234833126228306,0.00423117483836975
90,-0.00177167455857041,-0.0559918692140264,-0.0599284291970313,-0.0113283226906014,-0.0620200865536288,-0.0497782484756669,-0.0754833652162285
91,-0.0474482400221284,-0.0431687196233429,-0.0550601067941805,0.0173298609673672,-0.0831883044749273,-0.00481871007738817,-0.0341814994279668
92,-0.0161616324680588,-0.00305657321822977,-0.00978405741805471,0.0167897041400944,-0.0208606096738089,-0.00661811620215608,-0.00500587072746177
93,-0.0124285352211836,-0.0458786931677947,0.0174545744359699,-0.0103829649579839,-0.086506718016996,0.0393917319625586,0.00788827508649979
94,0.0154192820883407,-0.0618326238593034,0.00750887993316132,-0.0113321195435044,-0.0650827525266119,0.0337847511215542,0.0376815603178835
95,-0.0169447879160382,0.0448499993859757,-0.0134926323777149,-0.0143263164141723,-0.0677216730574161,-0.0466965283839453,-0.0150617676232575
96,-0.0097352479952809,-0.0805744075671625,-0.0191765730550166,0.0728126803711075,-0.100787597997351,-0.00976620005303758,-0.00970851113305921
97,0.0208012057499075,-0.0219339553405204,0.00776382429538292,0.0101297885069878,-0.10360818412926,0.0890981922085763,0.0380117674666393
98,0.00170199200530199,-0.0385104927769704,-0.007578345403355,-0.0354317231872895,0.0332647284904336,-0.0150283187682233,-0.00319719778993872
99,0.0141912191093271,-0.00764701244949581,0.0330861869304986,-0.0939036041863264,-0.0128803722047171,0.0264695223583327,0.023035966572516
100,-0.0116978434319686,-0.00935335894108368,-0.0294743439330868,0.0147780302071915,-0.0751052371361481,0.0368171231917211,0.0234080364434988
101,-0.0287467244541799,-0.0624459411760841,-0.0067047132239961,0.0219450889033534,-0.0557178325281206,-0.0394415555588913,-0.0373291004408576
