"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
188,-0.0215581408081328,-0.0187063848452444,-0.0510032861550696,-0.0398269518336308,0.0346492427538756,0.00233176726910159,-0.0154939153767674
189,-0.0232432374363454,-0.043835475661994,-0.0408281955406057,-0.0552514027582461,-0.0262596060473574,0.0188030242027578,0.0000257407817024352
190,-0.0299845145341587,-0.0383827309370941,-0.0196175237597323,-0.0673591943202864,-0.00357940510641322,-0.0237318035437334,-0.034314802399738
191,-0.0239485380624065,-0.0541927422732385,-0.0457175114410278,-0.0226268295981575,-0.0131595085432053,-0.0124041430944467,-0.0163961429496658
192,-0.0324845927078796,-0.0132000299666584,-0.0294387486495084,-0.0717470587696105,-0.0173555079464871,-0.00278455806371516,-0.0046386697378695
193,0.0016438808716368,-0.0376279087644509,-0.0427009380070335,-0.113683097941175,0.0247735080162191,0.00379892164244205,-0.00508383503424596
194,-0.000983294310875515,-0.0322554960048548,-0.0355857004203935,-0.0843750381189589,-0.0156107339434805,0.0791404646757192,0.0882832039985031
195,-0.0247485862076427,-0.02827531388923,-0.0717177122268598,-0.117754108257113,-0.0125471014641558,0.00783487668577207,0.0120391911594208
196,-0.0480138077924324,-0.0182462575702268,-0.0523655678043829,-0.0655197623175823,0.0116434431935858,-0.0585178035670247,-0.0579002218579958
197,-0.0245228335038817,-0.0329002741613369,-0.0481052940297863,-0.039184692508215,-0.0199547960911211,-0.00701239603445541,-0.0237788753019232
